stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 0 0 3713 -0.145206 0.127472 0.0371628 -0.000177026 0.00126147 -0.00180171 1 5
0 0 0 0 3713 -0.115559 0.111174 0.0325527 0.00359988 -8.64267e-05 -0.00314601 1 10
0 0 0 0 3713 -0.0857401 0.0297127 0.043705 0.00119829 2.46614e-06 5.36442e-07 1 15
0 0 0 0 3713 -0.0959044 0.0887814 0.0630779 0.000307918 -0.00316042 -0.002514 1 20
0 0 0 0 3713 -0.129294 0.0134888 0.0221081 0.00275004 0.000416748 0.000104636 1 25
0 0 0 0 3713 -0.065464 0.154644 0.0871201 -0.000868201 -0.00145362 -0.00203528 1 30
0 0 0 0 3713 -0.0949678 -0.00772285 0.134039 0.000415921 0.00254437 -0.00440833 1 35
0 0 0 0 3713 -0.0515919 0.115284 0.0290375 0.00103188 -0.00097806 -0.000281796 1 40
0 0 0 0 3713 -0.12595 0.011446 0.0748615 -0.000651598 -0.000476487 -0.00318244 1 45
0 0 0 0 3713 -0.107701 0.11429 0.0025177 0.00519264 -0.00300191 0.000644743 1 50
0 0 0 0 3713 -0.0993996 0.0551167 0.0196686 -0.00300837 -0.00053335 -0.00237387 1 55
0 0 0 0 3713 -0.150958 0.127378 0.0352898 0.00303745 0.00258502 -0.00312179 1 60
0 0 0 0 3713 -0.00866127 0.0820732 0.0332031 -0.00156987 0.000224732 0.000176743 1 65
0 0 0 0 3713 -0.132926 0.0571766 0.0487099 0.000838399 0.000659451 -0.00412451 1 70
0 0 0 0 3713 -0.0433245 0.0521679 -0.0134373 0.0036515 -0.00435253 0.00176561 1 75
0 0 0 0 3713 -0.187328 0.0807304 0.0502186 -0.00120735 -0.000337668 -0.00296696 1 80
0 0 0 0 3713 -0.0599365 0.10247 0.0488129 0.00216508 6.75768e-06 -0.00196594 1 85
0 0 0 0 3713 -0.0771322 0.0296001 0.0302067 -0.00200236 0.0020651 -0.000301659 1 90
0 0 0 0 3713 -0.0319567 0.0921688 0.00451469 0.00199115 -0.00122713 -0.0048752 1 95
0 0 0 0 3713 -0.0981073 0.0290623 -0.00053978 0.00356793 -0.000889331 0.0016813 1 100
0 0 0 0 3713 -0.0845938 0.135124 0.108898 -0.000382304 -0.00360063 -0.00369857 1 105
0 0 0 0 3713 -0.0734453 0.0373173 0.0687199 0.00174892 -0.00270531 0.000938401 1 111
-0.0003 0 0 0 3711 -0.150125 0.0985317 -0.0170956 -0.00191104 -0.000372976 -0.00210398 1 116
0 0 0 0 3713 -0.0358114 0.0453281 0.0979481 -0.000619173 0.00130316 -0.00326961 1 121
0 0 0 0 3713 -0.114668 0.104315 0.0519257 0.00174153 0.000111662 0.00171411 1 126
0 0 0 0 3713 -0.0780973 -0.00567055 0.0992813 -0.000596881 -0.000347041 -0.0055939 1 131
0 0 0 0 3713 -0.110598 0.110315 0.0132961 0.00482082 -0.00221664 0.00119004 1 136
0 0 0 0 3713 -0.0783253 0.107523 0.185192 -0.000592828 -0.0031553 -0.00430192 1 141
0 0 0 0 3713 -0.128045 0.128466 0.0627308 0.0017575 0.000678644 -0.00243261 1 146
0 0 0 0 3713 -0.171441 0.121281 0.100565 -0.00144923 -0.00114285 -0.00192325 1 153
0 0 0 0 3713 -0.049963 0.0280151 0.0802937 -0.00105655 0.000666574 -0.00359678 1 158
0 0 0 0 3713 -0.12822 0.0196266 0.0740566 -0.00182891 0.000458449 0.00186366 1 163
0 0 0 0 3713 -0.0699129 0.134602 0.0834732 0.00301301 -8.42065e-05 -0.0062063 1 169
0 0 0 0 3713 -0.209758 0.0899143 0.0400772 -0.000581145 4.27812e-05 0.000206828 1 177
0 0 0 0 3713 -0.010602 0.0692368 0.0955563 0.00141358 -0.00142181 -0.0052963 1 182
0 0 0 0 3713 -0.135089 -0.00612831 0.0743904 -0.000569463 -0.000121728 0.00321251 1 188
