stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 0 0 3595 0.0196953 0.0134811 -0.0443459 -0.000315428 -0.0036542 0.00235589 1 5
0 0 0 0 3595 -0.00908184 -0.0193062 -0.00464058 -8.08239e-05 -0.00307135 0.00132763 1 10
0 0 0 0 3595 0.0226641 0.00597 -0.0299377 -0.000222445 0.000455394 -4.17531e-05 1 15
0 0 0 0 3595 -0.0117855 0.0143223 -0.0342636 -0.000519753 0.000484526 0.000449449 1 20
0 0 0 0 3595 -0.0144014 0.038147 -0.0157967 -8.80957e-05 -0.00148443 0.00148395 1 25
0 0 0 0 3595 -0.0204449 0.00722313 -0.0853386 0.000272751 -0.00186667 0.00208372 1 30
0 0 0 0 3595 -0.0122166 0.00226402 -0.0664692 -0.000238657 -0.000380039 0.00132993 1 35
0 0 0 0 3595 0.00891399 -0.001194 -0.0512924 0.000381589 0.00137123 0.000260815 1 40
0 0 0 0 3595 -0.0239391 -0.014082 -0.0286732 -0.00049758 0.000682056 0.000611976 1 45
0 0 0 0 3595 -0.00191689 0.00884056 -0.031147 -0.00112236 -0.00178248 0.00148576 1 50
0 0 0 0 3595 0.00113487 -0.00664139 -0.0430012 -0.000656128 -0.00118141 0.00218681 1 55
0 0 0 0 3595 -0.0193319 0.0252457 -0.0353489 0.000427723 -0.000137225 0.00138015 1 60
0 0 0 0 3595 0.000599861 0.00621414 -0.00419807 0.000337601 -0.0020788 0.000913948 1 66
0 0 0 0 3595 0.0100718 0.00117493 0.0488033 -0.000589371 0.000458084 0.000890225 1 71
0 0 0 0 3595 0.0277843 -0.0494137 -0.0662842 -0.000115633 0.00112277 0.000451535 1 76
0 0 0 0 3595 -0.00911903 0.0110435 -0.0344753 -0.000100255 -0.000702746 0.00189683 1 81
0 0 0 0 3595 0.00640488 -0.00587082 0.03018 -0.000515461 -0.00181212 0.00214034 1 87
0 0 0 0 3595 0.00584126 -0.000339508 0.00291634 -0.000263691 -0.00193786 0.00206149 1 92
0 0 0 0 3595 -0.0128555 0.0346203 -0.0675545 0.000423312 -0.000187524 0.00167964 1 97
0 0 0 0 3595 0.0125484 -0.018734 -0.0232697 0.000571847 0.00121867 0.000219956 1 102
0 0 0 0 3595 0.0265923 -0.00676346 -0.036253 -0.00105047 7.65622e-05 0.000725806 1 107
0 0 0 0 3595 -0.0221033 0.0124855 -0.0290318 -0.000110745 -0.00195114 0.00237747 1 112
0 0 0 0 3595 0.0119352 -0.0246353 -0.0211239 0.000118971 -0.00296713 0.00166513 1 118
0 0 0 0 3595 -0.0612211 0.0442276 -0.0425797 0.000635028 -0.00218362 0.00193855 1 123
0 0 0 0 3595 -0.0149832 -0.00509834 0.00523567 9.2864e-05 0.00119218 0.000654265 1 128
0 0 0 0 3595 0.00802422 -0.0206852 -0.0439243 -0.000635266 0.00251139 0.000699818 1 133
0 0 0 0 3595 0.0510263 0.00522995 -0.0438385 0.000352859 0.000592664 -0.00013721 1 138
0 0 0 0 3595 -0.000938416 0.00345612 -0.0414066 -0.000167489 -0.00329613 0.00169405 1 143
0 0 0 0 3595 -0.00715065 0.00986481 -0.0192833 -0.000571609 -0.0020989 0.00204408 1 149
0 0 0 0 3595 -0.0292616 -0.00905037 -0.0408096 0.000228643 -0.00107424 0.00163209 1 154
0 0 0 0 3595 -0.0269766 0.0173187 -0.0460262 0.000377417 -3.56585e-05 0.00138082 1 160
0 0 0 0 3595 0.0410538 -0.0216255 -0.0917969 0.000241637 0.00174818 -0.000194505 1 165
0 0 0 0 3595 0.0306816 0.00452995 -0.0273743 -0.000802398 0.00213552 4.93973e-05 1 173
0 0 0 0 3595 0.0534525 -0.00642014 -0.066206 -0.000332117 0.0020443 -0.000117049 1 179
0 0 0 0 3595 0.0452356 -0.00543022 -0.00316429 -0.00109315 0.00259756 0.000298262 1 184
0 0 0 0 3595 -0.00744724 -0.036953 -0.0212193 -0.000782728 0.000315823 0.000430137 1 190
0 0 0 0 3595 -0.0238247 0.0132599 -0.0415897 -9.08375e-05 6.38291e-05 0.00060454 1 195
0 0 0 0 3595 0.0528069 -0.000989914 -0.0598049 0.000130177 0.0013269 -0.000209019 1 202
0 0 0 0 3595 -0.0249224 0.0213528 -0.051302 -0.000513673 -0.00239475 0.00190927 1 208
0 0 0 0 3595 -0.0100985 -0.0148582 -0.0199032 -0.000290275 0.000597678 0.00134225 1 214
0 0 0 0 3595 -0.0380926 -0.00762177 -0.00453568 -0.000201702 -0.00366677 0.00291148 1 219
0 0 0 0 3595 -0.0310974 -0.0108814 0.00682831 -0.000233293 -0.00311857 0.00264251 1 224
0 0 0 0 3595 -0.0469742 -0.0110168 -0.00515938 -4.50611e-05 -0.000233442 0.002304 1 229
0 0 0 0 3595 -0.00251579 -0.0216599 -1.52588e-05 -0.000427961 0.00317481 0.000224099 1 235
0 0 0 0 3595 -0.00303459 -0.0220318 -0.0614986 0.000629187 0.00221714 -5.53727e-05 1 240
0 0 0 0 3595 -0.0212898 0.00527382 -0.0430107 -0.000778437 -0.00211109 0.00151004 1 245
0 0 0 0 3595 0.00109196 0.0135231 -0.038908 -0.000253797 -0.00464775 0.00328508 1 250
0 0 0 0 3595 0.0226383 -0.0240097 -0.0228176 4.52995e-05 -0.000623442 0.00147693 1 255
0 0 0 0 3595 0.0270529 0.0281181 -0.0256691 2.02656e-06 0.00282091 -0.000361755 1 260
0 0 0 0 3595 -0.0232954 0.00426865 -0.0196877 -0.000226021 0.000957832 0.000544265 1 265
0 0 0 0 3595 -0.0137577 -0.0084362 -0.0470924 0.00054884 -0.00394662 0.0025163 1 270
0 0 0 0 3595 -0.0392494 0.00219917 -0.00071907 -0.000307918 -0.00292926 0.00284708 1 275
0 0 0 0 3595 0.0156345 0.0058651 -0.0466309 -1.75238e-05 0.000409439 0.00151835 1 280
0 0 0 0 3595 0.0227442 -0.0226784 -0.0580006 -0.000540137 0.0026198 -0.000789762 1 285
0 0 0 0 3595 0.0105114 0.0333252 -0.0430126 0.000132203 -0.000374444 0.000629023 1 290
0 0 0 0 3595 -0.0430222 -0.0044384 -0.0361099 0.000242591 -0.00282875 0.00224775 1 295
0 0 0 0 3595 -0.0154476 -0.00746918 -0.0091095 0.00111866 -0.00283045 0.00202797 1 300
0 0 0 0 3595 0.0045805 -0.0393467 0.0228329 -0.000699162 0.00208344 0.000500858 1 305
0 0 0 0 3595 0.0149288 0.0176392 -0.067812 -0.000376225 0.00178868 0.00015156 1 310
0 0 0 0 3595 -0.000570297 -0.0314598 -0.0847969 4.00543e-05 -0.0011609 0.00111181 1 315
0 0 0 0 3595 -0.00139999 0.00681877 -0.0329094 -2.21729e-05 -0.00301309 0.00267826 1 320
0 0 0 0 3595 -0.0235758 0.0243816 -0.0258675 0.000281096 -0.000789151 0.0013441 1 325
0 0 0 0 3595 0.032423 0.00214005 0.0112324 -0.000387192 0.000735372 0.000772998 1 330
0 0 0 0 3595 0.0185833 0.0371628 -0.0229931 -0.000376582 0.00144767 0.000590891 1 335
0 0 0 0 3595 -0.00971794 -0.01577 -0.059782 -0.000108361 -0.000730731 0.00222263 1 340
0 0 0 0 3595 -0.0572042 0.00593567 -0.0258179 -0.000632405 -0.00227042 0.00206979 1 345
0 0 0 0 3595 -0.0171814 0.0116806 -0.0240974 -3.3021e-05 -0.000400968 0.000897244 1 350
0 0 0 0 3595 0.00481224 0.0143471 -0.0334587 0.000512242 -0.000559509 0.00163493 1 355
0 0 0 0 3595 0.00636768 0.0121193 -0.0389214 -0.000763655 0.0005318 0.000329658 1 361
0 0 0 0 3595 0.0172501 0.00326729 -0.0181122 0.000163317 -0.00146724 0.000923961 1 366
0 0 0 0 3595 0.0289087 -0.00847054 0.0121727 -0.000278592 -0.00259648 0.00142714 1 371
0 0 0 0 3595 0.0137987 0.0440502 -0.010067 0.000253201 -0.00186452 0.00162327 1 376
0 0 0 0 3595 0.0012598 -0.0103264 -0.00523376 -0.000409603 0.000302866 0.00132114 1 381
0 0 0 0 3595 -0.0394211 0.0163345 0.0175476 -1.5378e-05 -0.00104157 0.00121477 1 388
0 0 0 0 3595 -0.00985146 0.0153999 0.0345058 2.43187e-05 7.55712e-05 0.000956014 1 393
0 0 0 0 3595 0.000299454 -0.0268784 -0.0280342 -0.000599861 0.000154547 0.00115962 1 398
0 0 0 0 3595 -0.0295773 -0.02075 -0.035677 -0.000529408 -0.000921719 0.00155443 1 403
0 0 0 0 3595 0.00344849 0.0253639 -0.0506668 -0.000326276 -0.00116432 0.00197898 1 408
0 0 0 0 3595 -0.0365353 0.00816536 -0.0407619 0.000309587 -0.000687957 0.000785783 1 415
0 0 0 0 3595 0.0108681 -0.0100784 -0.0192184 -0.000520229 -0.000207052 0.00144795 1 420
0 0 0 0 3595 -0.00550842 0.0502663 -0.0396557 -0.000375867 -0.000844754 0.000513777 1 425
0 0 0 0 3595 -0.0188074 0.013586 -0.0626507 0.00069356 0.00025516 0.000940949 1 430
0 0 0 0 3595 -0.00784206 0.0101318 -0.00105095 0.000337601 -0.000691071 0.00085026 1 435
0 0 0 0 3595 -0.0347805 0.00134087 -0.0273972 -0.000226974 0.000109985 0.00139865 1 440
0 0 0 0 3595 0.0152178 -0.00654602 -0.0870018 -0.000170231 -0.000717014 0.00204509 1 445
0 0 0 0 3595 -0.00740528 -0.00388908 -0.0389214 -7.86781e-06 -0.000236019 0.000974908 1 450
0 0 0 0 3595 0.0288925 -0.0037365 -0.0330715 0.000604987 -0.000342689 0.00103813 1 455
0 0 0 0 3595 0.040451 -0.00111008 -0.033102 0.000119805 -0.000682525 0.00117372 1 460
0 0 0 0 3595 -0.0196552 0.0187874 0.00917816 -8.72612e-05 -0.000330389 0.000888333 1 465
0 0 0 0 3595 0.0122261 -0.00649643 -0.0272388 0.000326157 -0.00128692 0.00197102 1 470
0 0 0 0 3595 -0.0184517 0.00604248 -0.0481396 0.000170827 -0.000618577 0.000529423 1 475
0 0 0 0 3595 -0.00785637 0.0101814 -0.045063 2.41995e-05 -0.000246532 0.00112997 1 480
0 0 0 0 3595 -0.0210114 -0.0302792 -0.0224876 -0.000614405 -0.00080505 0.000839338 1 485
0 0 0 0 3595 -0.0028801 0.0070591 -0.00605583 -0.00032568 -0.00132246 0.000968143 1 490
0 0 0 0 3595 0.0130091 -0.00603485 -0.0326023 0.00029707 -0.00110059 0.00219247 1 495
0 0 0 0 3595 0.00401115 0.0117683 -0.0788784 -0.000285268 -0.00153523 0.00174505 1 501
0 0 0 0 3595 -0.00348091 -0.0285683 -0.0593185 -0.000397444 0.000226907 0.00103639 1 506
0 0 0 0 3595 -0.000448227 0.00306129 -0.0391388 -0.000604987 -0.000171818 0.000756398 1 511
0 0 0 0 3595 0.0318794 -0.0010376 -0.0201817 -5.59092e-05 -0.000312567 0.000782162 1 516
0 0 0 0 3595 -0.0298119 0.0206165 -0.0131893 0.00022912 -0.000721008 0.00173205 1 521
