Fx Fz M_max M_min
-18.6 -3 0 0
-18.5 -3 0 0
-18.4 -3 0 0
-18.3 -3 0 0
-18.2 -3 0 0
-18.1 -3 0 0
-18 -3 0 0
-17.9 -3 0 0
-17.8 -3 0 0
-17.7 -3 0 0
-17.6 -3 0 0
-17.5 -3 0 0
-17.4 -3 0 0
-17.3 -3 0 0
-17.2 -3 0 0
-17.1 -3 0 0
-17 -3 0 0
-16.9 -3 0 0
-16.8 -3 0 0
-16.7 -3 0 0
-16.6 -3 0 0
-16.5 -3 0 0
-16.4 -3 0 0
-16.3 -3 0 0
-16.2 -3 0 0
-16.1 -3 0 0
-16 -3 0.444966 0.441339
-15.9 -3 0.452966 0.436951
-15.8 -3 0.460966 0.432563
-15.7 -3 0.468966 0.428175
-15.6 -3 0.476967 0.423787
-15.5 -3 0.484967 0.4194
-15.4 -3 0.492967 0.415012
-15.3 -3 0.500967 0.410624
-15.2 -3 0.508967 0.406236
-15.1 -3 0.516968 0.401848
-15 -3 0.524968 0.39746
-14.9 -3 0.532968 0.393072
-14.8 -3 0.540968 0.388685
-14.7 -3 0.548968 0.384297
-14.6 -3 0.556969 0.379909
-14.5 -3 0.564969 0.375521
-14.4 -3 0.572969 0.371133
-14.3 -3 0.580969 0.366745
-14.2 -3 0.58897 0.362357
-14.1 -3 0.59697 0.35797
-14 -3 0.60497 0.353582
-13.9 -3 0.61297 0.349194
-13.8 -3 0.62097 0.344806
-13.7 -3 0.628971 0.340418
-13.6 -3 0.636971 0.33603
-13.5 -3 0.644971 0.331642
-13.4 -3 0.652971 0.327255
-13.3 -3 0.660971 0.322867
-13.2 -3 0.66228 0.318479
-13.1 -3 0.659053 0.314091
-13 -3 0.655825 0.309703
-12.9 -3 0.652598 0.305315
-12.8 -3 0.649371 0.300928
-12.7 -3 0.646144 0.29654
-12.6 -3 0.642917 0.292152
-12.5 -3 0.639689 0.287764
-12.4 -3 0.636462 0.283376
-12.3 -3 0.633235 0.278988
-12.2 -3 0.630008 0.2746
-12.1 -3 0.626781 0.270213
-12 -3 0.623553 0.265825
-11.9 -3 0.620326 0.261437
-11.8 -3 0.617099 0.257049
-11.7 -3 0.613872 0.252661
-11.6 -3 0.610645 0.248273
-11.5 -3 0.607418 0.243885
-11.4 -3 0.60419 0.239498
-11.3 -3 0.600963 0.23511
-11.2 -3 0.597736 0.230722
-11.1 -3 0.594509 0.226334
-11 -3 0.591282 0.221946
-10.9 -3 0.588054 0.217558
-10.8 -3 0.584827 0.21317
-10.7 -3 0.5816 0.208783
-10.6 -3 0.578373 0.204395
-10.5 -3 0.575146 0.200007
-10.4 -3 0.571918 0.195619
-10.3 -3 0.568691 0.191231
-10.2 -3 0.565464 0.186843
-10.1 -3 0.562237 0.182455
-10 -3 0.55901 0.178068
-9.9 -3 0.555783 0.17368
-9.8 -3 0.552555 0.169292
-9.7 -3 0.549328 0.164904
-9.6 -3 0.546101 0.160516
-9.5 -3 0.542874 0.156128
-9.4 -3 0.539647 0.15174
-9.3 -3 0.536419 0.147353
-9.2 -3 0.533192 0.142965
-9.1 -3 0.529965 0.138577
-9 -3 0.526738 0.134189
-8.9 -3 0.523511 0.129801
-8.8 -3 0.520283 0.125413
-8.7 -3 0.517056 0.121025
-8.6 -3 0.513829 0.116638
-8.5 -3 0.510602 0.11225
-8.4 -3 0.507375 0.107862
-8.3 -3 0.504147 0.103474
-8.2 -3 0.50092 0.0990862
-8.1 -3 0.497693 0.0946983
-8 -3 0.494466 0.0903104
-7.9 -3 0.491239 0.0859226
-7.8 -3 0.488012 0.0815347
-7.7 -3 0.484784 0.0771469
-7.6 -3 0.481557 0.072759
-7.5 -3 0.47833 0.0683712
-7.4 -3 0.475103 0.0639833
-7.3 -3 0.471876 0.0595955
-7.2 -3 0.468648 0.0552076
-7.1 -3 0.465421 0.0508198
-7 -3 0.462194 0.0464319
-6.9 -3 0.458967 0.042044
-6.8 -3 0.45574 0.0376562
-6.7 -3 0.452512 0.0332683
-6.6 -3 0.449285 0.0288805
-6.5 -3 0.446058 0.0244926
-6.4 -3 0.442831 0.0201048
-6.3 -3 0.439604 0.0157169
-6.2 -3 0.436376 0.0113291
-6.1 -3 0.433149 0.0069412
-6 -3 0.429922 0.00255334
-5.9 -3 0.426695 -0.00183451
-5.8 -3 0.423468 -0.00622237
-5.7 -3 0.420241 -0.0106102
-5.6 -3 0.417013 -0.0149981
-5.5 -3 0.413786 -0.0193859
-5.4 -3 0.410559 -0.0237738
-5.3 -3 0.407332 -0.0281616
-5.2 -3 0.404105 -0.0325495
-5.1 -3 0.400877 -0.0369374
-5 -3 0.39765 -0.0413252
-4.9 -3 0.394423 -0.0457131
-4.8 -3 0.391196 -0.0501009
-4.7 -3 0.387969 -0.0544888
-4.6 -3 0.384741 -0.0588766
-4.5 -3 0.381514 -0.0632645
-4.4 -3 0.378287 -0.0676523
-4.3 -3 0.37506 -0.0720402
-4.2 -3 0.371833 -0.0764281
-4.1 -3 0.368606 -0.0808159
-4 -3 0.365378 -0.0852038
-3.9 -3 0.362151 -0.0895916
-3.8 -3 0.358924 -0.0939795
-3.7 -3 0.355697 -0.0983673
-3.6 -3 0.35247 -0.102755
-3.5 -3 0.349242 -0.107143
-3.4 -3 0.346015 -0.111531
-3.3 -3 0.342788 -0.115919
-3.2 -3 0.339561 -0.120307
-3.1 -3 0.336334 -0.124694
-3 -3 0.333106 -0.129082
-2.9 -3 0.329879 -0.13347
-2.8 -3 0.326652 -0.137858
-2.7 -3 0.323425 -0.142246
-2.6 -3 0.320198 -0.146634
-2.5 -3 0.31697 -0.151022
-2.4 -3 0.313743 -0.155409
-2.3 -3 0.310516 -0.159797
-2.2 -3 0.307289 -0.164185
-2.1 -3 0.383421 -0.16852
-2 -3 0.300835 -0.171747
-1.9 -3 0.297607 -0.174974
-1.8 -3 0.29438 -0.178201
-1.7 -3 0.291153 -0.181429
-1.6 -3 0.287926 -0.184656
-1.5 -3 0.284699 -0.187883
-1.4 -3 0.281471 -0.19111
-1.3 -3 0.278244 -0.194337
-1.2 -3 0.275017 -0.197564
-1.1 -3 0.27179 -0.200792
-1 -3 0.268563 -0.204019
-0.9 -3 0.265335 -0.207246
-0.8 -3 0.262108 -0.210473
-0.7 -3 0.258881 -0.2137
-0.6 -3 0.255654 -0.216928
-0.5 -3 0.252427 -0.220155
-0.4 -3 0.249199 -0.223382
-0.3 -3 0.245972 -0.226609
-0.2 -3 0.242745 -0.229836
-0.1 -3 0.239518 -0.233064
1.52933e-14 -3 0.236291 -0.236291
0.1 -3 0.233064 -0.239518
0.2 -3 0.229836 -0.242745
0.3 -3 0.226609 -0.245972
0.4 -3 0.223382 -0.249199
0.5 -3 0.220155 -0.252427
0.6 -3 0.216928 -0.255654
0.7 -3 0.2137 -0.258881
0.8 -3 0.210473 -0.262108
0.9 -3 0.207246 -0.265335
1 -3 0.204019 -0.268563
1.1 -3 0.200792 -0.27179
1.2 -3 0.197564 -0.275017
1.3 -3 0.194337 -0.278244
1.4 -3 0.19111 -0.281471
1.5 -3 0.187883 -0.284699
1.6 -3 0.184656 -0.287926
1.7 -3 0.181429 -0.291153
1.8 -3 0.178201 -0.29438
1.9 -3 0.174974 -0.297607
2 -3 0.171747 -0.300835
2.1 -3 0.089214 -0.304062
2.2 -3 0.164185 -0.307289
2.3 -3 0.159797 -0.310516
2.4 -3 0.155409 -0.313743
2.5 -3 0.151022 -0.31697
2.6 -3 0.146634 -0.320198
2.7 -3 0.142246 -0.323425
2.8 -3 0.137858 -0.326652
2.9 -3 0.13347 -0.329879
3 -3 0.129082 -0.333106
3.1 -3 0.124694 -0.336334
3.2 -3 0.120307 -0.339561
3.3 -3 0.115919 -0.342788
3.4 -3 0.111531 -0.346015
3.5 -3 0.107143 -0.349242
3.6 -3 0.102755 -0.35247
3.7 -3 0.0983673 -0.355697
3.8 -3 0.0939795 -0.358924
3.9 -3 0.0895916 -0.362151
4 -3 0.0852038 -0.365378
4.1 -3 0.0808159 -0.368606
4.2 -3 0.0764281 -0.371833
4.3 -3 0.0720402 -0.37506
4.4 -3 0.0676523 -0.378287
4.5 -3 0.0632645 -0.381514
4.6 -3 0.0588766 -0.384741
4.7 -3 0.0544888 -0.387969
4.8 -3 0.0501009 -0.391196
4.9 -3 0.0457131 -0.394423
5 -3 0.0413252 -0.39765
5.1 -3 0.0369374 -0.400877
5.2 -3 0.0325495 -0.404105
5.3 -3 0.0281616 -0.407332
5.4 -3 0.0237738 -0.410559
5.5 -3 0.0193859 -0.413786
5.6 -3 0.0149981 -0.417013
5.7 -3 0.0106102 -0.420241
5.8 -3 0.00622237 -0.423468
5.9 -3 0.00183451 -0.426695
6 -3 -0.00255334 -0.429922
6.1 -3 -0.0069412 -0.433149
6.2 -3 -0.0113291 -0.436376
6.3 -3 -0.0157169 -0.439604
6.4 -3 -0.0201048 -0.442831
6.5 -3 -0.0244926 -0.446058
6.6 -3 -0.0288805 -0.449285
6.7 -3 -0.0332683 -0.452512
6.8 -3 -0.0376562 -0.45574
6.9 -3 -0.042044 -0.458967
7 -3 -0.0464319 -0.462194
7.1 -3 -0.0508198 -0.465421
7.2 -3 -0.0552076 -0.468648
7.3 -3 -0.0595955 -0.471876
7.4 -3 -0.0639833 -0.475103
7.5 -3 -0.0683712 -0.47833
7.6 -3 -0.072759 -0.481557
7.7 -3 -0.0771469 -0.484784
7.8 -3 -0.0815347 -0.488012
7.9 -3 -0.0859226 -0.491239
8 -3 -0.0903104 -0.494466
8.1 -3 -0.0946983 -0.497693
8.2 -3 -0.0990862 -0.50092
8.3 -3 -0.103474 -0.504147
8.4 -3 -0.107862 -0.507375
8.5 -3 -0.11225 -0.510602
8.6 -3 -0.116638 -0.513829
8.7 -3 -0.121025 -0.517056
8.8 -3 -0.125413 -0.520283
8.9 -3 -0.129801 -0.523511
9 -3 -0.134189 -0.526738
9.1 -3 -0.138577 -0.529965
9.2 -3 -0.142965 -0.533192
9.3 -3 -0.147353 -0.536419
9.4 -3 -0.15174 -0.539647
9.5 -3 -0.156128 -0.542874
9.6 -3 -0.160516 -0.546101
9.7 -3 -0.164904 -0.549328
9.8 -3 -0.169292 -0.552555
9.9 -3 -0.17368 -0.555783
10 -3 -0.178068 -0.55901
10.1 -3 -0.182455 -0.562237
10.2 -3 -0.186843 -0.565464
10.3 -3 -0.191231 -0.568691
10.4 -3 -0.195619 -0.571918
10.5 -3 -0.200007 -0.575146
10.6 -3 -0.204395 -0.578373
10.7 -3 -0.208783 -0.5816
10.8 -3 -0.21317 -0.584827
10.9 -3 -0.217558 -0.588054
11 -3 -0.221946 -0.591282
11.1 -3 -0.226334 -0.594509
11.2 -3 -0.230722 -0.597736
11.3 -3 -0.23511 -0.600963
11.4 -3 -0.239498 -0.60419
11.5 -3 -0.243885 -0.607418
11.6 -3 -0.248273 -0.610645
11.7 -3 -0.252661 -0.613872
11.8 -3 -0.257049 -0.617099
11.9 -3 -0.261437 -0.620326
12 -3 -0.265825 -0.623553
12.1 -3 -0.270213 -0.626781
12.2 -3 -0.2746 -0.630008
12.3 -3 -0.278988 -0.633235
12.4 -3 -0.283376 -0.636462
12.5 -3 -0.287764 -0.639689
12.6 -3 -0.292152 -0.642917
12.7 -3 -0.29654 -0.646144
12.8 -3 -0.300928 -0.649371
12.9 -3 -0.305315 -0.652598
13 -3 -0.309703 -0.655825
13.1 -3 -0.314091 -0.659053
13.2 -3 -0.318479 -0.66228
13.3 -3 -0.322867 -0.660971
13.4 -3 -0.327255 -0.652971
13.5 -3 -0.331642 -0.644971
13.6 -3 -0.33603 -0.636971
13.7 -3 -0.340418 -0.628971
13.8 -3 -0.344806 -0.62097
13.9 -3 -0.349194 -0.61297
14 -3 -0.353582 -0.60497
14.1 -3 -0.35797 -0.59697
14.2 -3 -0.362357 -0.58897
14.3 -3 -0.366745 -0.580969
14.4 -3 -0.371133 -0.572969
14.5 -3 -0.375521 -0.564969
14.6 -3 -0.379909 -0.556969
14.7 -3 -0.384297 -0.548968
14.8 -3 -0.388685 -0.540968
14.9 -3 -0.393072 -0.532968
15 -3 -0.39746 -0.524968
15.1 -3 -0.401848 -0.516968
15.2 -3 -0.406236 -0.508967
15.3 -3 -0.410624 -0.500967
15.4 -3 -0.415012 -0.492967
15.5 -3 -0.4194 -0.484967
15.6 -3 -0.423787 -0.476967
15.7 -3 -0.428175 -0.468966
15.8 -3 -0.432563 -0.460966
15.9 -3 -0.436951 -0.452966
16 -3 -0.441339 -0.444966
16.1 -3 0 0
16.2 -3 0 0
16.3 -3 0 0
16.4 -3 0 0
16.5 -3 0 0
16.6 -3 0 0
16.7 -3 0 0
16.8 -3 0 0
16.9 -3 0 0
17 -3 0 0
17.1 -3 0 0
17.2 -3 0 0
17.3 -3 0 0
17.4 -3 0 0
17.5 -3 0 0
17.6 -3 0 0
17.7 -3 0 0
17.8 -3 0 0
17.9 -3 0 0
18 -3 0 0
18.1 -3 0 0
18.2 -3 0 0
18.3 -3 0 0
18.4 -3 0 0
18.5 -3 0 0
18.6 -3 0 0
18.7 -3 0 0
18.8 -3 0 0
18.9 -3 0 0
19 -3 0 0
19.1 -3 0 0
19.2 -3 0 0
19.3 -3 0 0
19.4 -3 0 0
19.5 -3 0 0
19.6 -3 0 0
19.7 -3 0 0
19.8 -3 0 0
19.9 -3 0 0
-20 -2 0 0
-19.9 -2 0 0
-19.8 -2 0 0
-19.7 -2 0 0
-19.6 -2 0 0
-19.5 -2 0 0
-19.4 -2 0 0
-19.3 -2 0 0
-19.2 -2 0 0
-19.1 -2 0 0
-19 -2 0 0
-18.9 -2 0 0
-18.8 -2 0 0
-18.7 -2 0 0
-18.6 -2 0 0
-18.5 -2 0 0
-18.4 -2 0 0
-18.3 -2 0 0
-18.2 -2 0 0
-18.1 -2 0 0
-18 -2 0 0
-17.9 -2 0 0
-17.8 -2 0 0
-17.7 -2 0 0
-17.6 -2 0 0
-17.5 -2 0 0
-17.4 -2 0 0
-17.3 -2 0 0
-17.2 -2 0 0
-17.1 -2 0 0
-17 -2 0 0
-16.9 -2 0 0
-16.8 -2 0 0
-16.7 -2 0 0
-16.6 -2 0 0
-16.5 -2 0 0
-16.4 -2 0 0
-16.3 -2 0 0
-16.2 -2 0 0
-16.1 -2 0 0
-16 -2 0 0
-15.9 -2 0 0
-15.8 -2 0.460966 0.460027
-15.7 -2 0.468966 0.455639
-15.6 -2 0.476967 0.451251
-15.5 -2 0.484967 0.446863
-15.4 -2 0.492967 0.442475
-15.3 -2 0.500967 0.438088
-15.2 -2 0.508967 0.4337
-15.1 -2 0.516968 0.429312
-15 -2 0.524968 0.424924
-14.9 -2 0.532968 0.420536
-14.8 -2 0.540968 0.416148
-14.7 -2 0.548968 0.41176
-14.6 -2 0.556969 0.407373
-14.5 -2 0.564969 0.402985
-14.4 -2 0.572969 0.398597
-14.3 -2 0.580969 0.394209
-14.2 -2 0.58897 0.389821
-14.1 -2 0.59697 0.385433
-14 -2 0.60497 0.381045
-13.9 -2 0.61297 0.376658
-13.8 -2 0.62097 0.37227
-13.7 -2 0.628971 0.367882
-13.6 -2 0.636971 0.363494
-13.5 -2 1.15724 0.359106
-13.4 -2 0.643844 0.354718
-13.3 -2 0.640616 0.35033
-13.2 -2 0.637389 0.345943
-13.1 -2 0.634162 0.341555
-13 -2 0.630935 0.337167
-12.9 -2 0.627708 0.332779
-12.8 -2 0.62448 0.328391
-12.7 -2 0.621253 0.324003
-12.6 -2 0.618026 0.319615
-12.5 -2 0.614799 0.315228
-12.4 -2 0.611572 0.31084
-12.3 -2 0.608345 0.306452
-12.2 -2 0.605117 0.302064
-12.1 -2 0.60189 0.297676
-12 -2 0.598663 0.293288
-11.9 -2 0.595436 0.2889
-11.8 -2 0.592209 0.284513
-11.7 -2 0.588981 0.280125
-11.6 -2 0.585754 0.275737
-11.5 -2 0.582527 0.271349
-11.4 -2 0.5793 0.266961
-11.3 -2 0.576073 0.262573
-11.2 -2 0.572845 0.258186
-11.1 -2 0.569618 0.253798
-11 -2 0.566391 0.24941
-10.9 -2 0.563164 0.245022
-10.8 -2 0.559937 0.240634
-10.7 -2 0.556709 0.236246
-10.6 -2 0.553482 0.231858
-10.5 -2 0.550255 0.227471
-10.4 -2 0.547028 0.223083
-10.3 -2 0.543801 0.218695
-10.2 -2 0.540574 0.214307
-10.1 -2 0.537346 0.209919
-10 -2 0.534119 0.205531
-9.9 -2 0.530892 0.201143
-9.8 -2 0.527665 0.196756
-9.7 -2 0.524438 0.192368
-9.6 -2 0.52121 0.18798
-9.5 -2 0.517983 0.183592
-9.4 -2 0.514756 0.179204
-9.3 -2 0.511529 0.174816
-9.2 -2 0.508302 0.170428
-9.1 -2 0.505074 0.166041
-9 -2 0.501847 0.161653
-8.9 -2 0.49862 0.157265
-8.8 -2 0.495393 0.152877
-8.7 -2 0.492166 0.148489
-8.6 -2 0.488938 0.144101
-8.5 -2 0.485711 0.139713
-8.4 -2 0.482484 0.135326
-8.3 -2 0.479257 0.130938
-8.2 -2 0.47603 0.12655
-8.1 -2 0.472803 0.122162
-8 -2 0.469575 0.117774
-7.9 -2 0.466348 0.113386
-7.8 -2 0.463121 0.108998
-7.7 -2 0.459894 0.104611
-7.6 -2 0.456667 0.100223
-7.5 -2 0.453439 0.0958349
-7.4 -2 0.450212 0.091447
-7.3 -2 0.446985 0.0870592
-7.2 -2 0.443758 0.0826713
-7.1 -2 0.440531 0.0782834
-7 -2 0.437303 0.0738956
-6.9 -2 0.434076 0.0695077
-6.8 -2 0.430849 0.0651199
-6.7 -2 0.427622 0.060732
-6.6 -2 0.424395 0.0563442
-6.5 -2 0.421168 0.0519563
-6.4 -2 0.41794 0.0475685
-6.3 -2 0.414713 0.0431806
-6.2 -2 0.411486 0.0387927
-6.1 -2 0.408259 0.0344049
-6 -2 0.405032 0.030017
-5.9 -2 0.401804 0.0256292
-5.8 -2 0.398577 0.0212413
-5.7 -2 0.39535 0.0168535
-5.6 -2 0.392123 0.0124656
-5.5 -2 0.388896 0.00807775
-5.4 -2 0.385668 0.0036899
-5.3 -2 0.382441 -0.000697956
-5.2 -2 0.379214 -0.00508581
-5.1 -2 0.375987 -0.00947367
-5 -2 0.37276 -0.0138615
-4.9 -2 0.369532 -0.0182494
-4.8 -2 0.366305 -0.0226372
-4.7 -2 0.363078 -0.0270251
-4.6 -2 0.359851 -0.0314129
-4.5 -2 0.356624 -0.0358008
-4.4 -2 0.353397 -0.0401887
-4.3 -2 0.350169 -0.0445765
-4.2 -2 0.346942 -0.0489644
-4.1 -2 0.343715 -0.0533522
-4 -2 0.340488 -0.0577401
-3.9 -2 0.337261 -0.0621279
-3.8 -2 0.334033 -0.0665158
-3.7 -2 0.330806 -0.0709036
-3.6 -2 0.327579 -0.0752915
-3.5 -2 0.324352 -0.0796794
-3.4 -2 0.321125 -0.0840672
-3.3 -2 0.317897 -0.0884551
-3.2 -2 0.31467 -0.0928429
-3.1 -2 0.311443 -0.0972308
-3 -2 0.308216 -0.101619
-2.9 -2 0.304989 -0.106006
-2.8 -2 0.301761 -0.110394
-2.7 -2 0.298534 -0.114782
-2.6 -2 0.295307 -0.11917
-2.5 -2 0.29208 -0.123558
-2.4 -2 0.288853 -0.127946
-2.3 -2 0.285626 -0.132334
-2.2 -2 0.282398 -0.136721
-2.1 -2 0.279171 -0.141109
-2 -2 0.275944 -0.145497
-1.9 -2 0.344518 -0.150084
-1.8 -2 0.26949 -0.153311
-1.7 -2 0.266262 -0.156538
-1.6 -2 0.263035 -0.159765
-1.5 -2 0.259808 -0.162992
-1.4 -2 0.256581 -0.16622
-1.3 -2 0.253354 -0.169447
-1.2 -2 0.250126 -0.172674
-1.1 -2 0.246899 -0.175901
-1 -2 0.243672 -0.179128
-0.9 -2 0.240445 -0.182355
-0.8 -2 0.237218 -0.185583
-0.7 -2 0.233991 -0.18881
-0.6 -2 0.230763 -0.192037
-0.5 -2 0.227536 -0.195264
-0.4 -2 0.224309 -0.198491
-0.3 -2 0.221082 -0.201719
-0.2 -2 0.217855 -0.204946
-0.1 -2 0.214627 -0.208173
1.52933e-14 -2 0.2114 -0.2114
0.1 -2 0.208173 -0.214627
0.2 -2 0.204946 -0.217855
0.3 -2 0.201719 -0.221082
0.4 -2 0.198491 -0.224309
0.5 -2 0.195264 -0.227536
0.6 -2 0.192037 -0.230763
0.7 -2 0.18881 -0.233991
0.8 -2 0.185583 -0.237218
0.9 -2 0.182355 -0.240445
1 -2 0.179128 -0.243672
1.1 -2 0.175901 -0.246899
1.2 -2 0.172674 -0.250126
1.3 -2 0.169447 -0.253354
1.4 -2 0.16622 -0.256581
1.5 -2 0.162992 -0.259808
1.6 -2 0.159765 -0.263035
1.7 -2 0.156538 -0.266262
1.8 -2 0.153311 -0.26949
1.9 -2 0.0782826 -0.272717
2 -2 0.145497 -0.275944
2.1 -2 0.141109 -0.279171
2.2 -2 0.136721 -0.282398
2.3 -2 0.132334 -0.285626
2.4 -2 0.127946 -0.288853
2.5 -2 0.123558 -0.29208
2.6 -2 0.11917 -0.295307
2.7 -2 0.114782 -0.298534
2.8 -2 0.110394 -0.301761
2.9 -2 0.106006 -0.304989
3 -2 0.101619 -0.308216
3.1 -2 0.0972308 -0.311443
3.2 -2 0.0928429 -0.31467
3.3 -2 0.0884551 -0.317897
3.4 -2 0.0840672 -0.321125
3.5 -2 0.0796794 -0.324352
3.6 -2 0.0752915 -0.327579
3.7 -2 0.0709036 -0.330806
3.8 -2 0.0665158 -0.334033
3.9 -2 0.0621279 -0.337261
4 -2 0.0577401 -0.340488
4.1 -2 0.0533522 -0.343715
4.2 -2 0.0489644 -0.346942
4.3 -2 0.0445765 -0.350169
4.4 -2 0.0401887 -0.353397
4.5 -2 0.0358008 -0.356624
4.6 -2 0.0314129 -0.359851
4.7 -2 0.0270251 -0.363078
4.8 -2 0.0226372 -0.366305
4.9 -2 0.0182494 -0.369532
5 -2 0.0138615 -0.37276
5.1 -2 0.00947367 -0.375987
5.2 -2 0.00508581 -0.379214
5.3 -2 0.000697956 -0.382441
5.4 -2 -0.0036899 -0.385668
5.5 -2 -0.00807775 -0.388896
5.6 -2 -0.0124656 -0.392123
5.7 -2 -0.0168535 -0.39535
5.8 -2 -0.0212413 -0.398577
5.9 -2 -0.0256292 -0.401804
6 -2 -0.030017 -0.405032
6.1 -2 -0.0344049 -0.408259
6.2 -2 -0.0387927 -0.411486
6.3 -2 -0.0431806 -0.414713
6.4 -2 -0.0475685 -0.41794
6.5 -2 -0.0519563 -0.421168
6.6 -2 -0.0563442 -0.424395
6.7 -2 -0.060732 -0.427622
6.8 -2 -0.0651199 -0.430849
6.9 -2 -0.0695077 -0.434076
7 -2 -0.0738956 -0.437303
7.1 -2 -0.0782834 -0.440531
7.2 -2 -0.0826713 -0.443758
7.3 -2 -0.0870592 -0.446985
7.4 -2 -0.091447 -0.450212
7.5 -2 -0.0958349 -0.453439
7.6 -2 -0.100223 -0.456667
7.7 -2 -0.104611 -0.459894
7.8 -2 -0.108998 -0.463121
7.9 -2 -0.113386 -0.466348
8 -2 -0.117774 -0.469575
8.1 -2 -0.122162 -0.472803
8.2 -2 -0.12655 -0.47603
8.3 -2 -0.130938 -0.479257
8.4 -2 -0.135326 -0.482484
8.5 -2 -0.139713 -0.485711
8.6 -2 -0.144101 -0.488938
8.7 -2 -0.148489 -0.492166
8.8 -2 -0.152877 -0.495393
8.9 -2 -0.157265 -0.49862
9 -2 -0.161653 -0.501847
9.1 -2 -0.166041 -0.505074
9.2 -2 -0.170428 -0.508302
9.3 -2 -0.174816 -0.511529
9.4 -2 -0.179204 -0.514756
9.5 -2 -0.183592 -0.517983
9.6 -2 -0.18798 -0.52121
9.7 -2 -0.192368 -0.524438
9.8 -2 -0.196756 -0.527665
9.9 -2 -0.201143 -0.530892
10 -2 -0.205531 -0.534119
10.1 -2 -0.209919 -0.537346
10.2 -2 -0.214307 -0.540574
10.3 -2 -0.218695 -0.543801
10.4 -2 -0.223083 -0.547028
10.5 -2 -0.227471 -0.550255
10.6 -2 -0.231858 -0.553482
10.7 -2 -0.236246 -0.556709
10.8 -2 -0.240634 -0.559937
10.9 -2 -0.245022 -0.563164
11 -2 -0.24941 -0.566391
11.1 -2 -0.253798 -0.569618
11.2 -2 -0.258186 -0.572845
11.3 -2 -0.262573 -0.576073
11.4 -2 -0.266961 -0.5793
11.5 -2 -0.271349 -0.582527
11.6 -2 -0.275737 -0.585754
11.7 -2 -0.280125 -0.588981
11.8 -2 -0.284513 -0.592209
11.9 -2 -0.2889 -0.595436
12 -2 -0.293288 -0.598663
12.1 -2 -0.297676 -0.60189
12.2 -2 -0.302064 -0.605117
12.3 -2 -0.306452 -0.608345
12.4 -2 -0.31084 -0.611572
12.5 -2 -0.315228 -0.614799
12.6 -2 -0.319615 -0.618026
12.7 -2 -0.324003 -0.621253
12.8 -2 -0.328391 -0.62448
12.9 -2 -0.332779 -0.627708
13 -2 -0.337167 -0.630935
13.1 -2 -0.341555 -0.634162
13.2 -2 -0.345943 -0.637389
13.3 -2 -0.35033 -0.640616
13.4 -2 -0.354718 -0.643844
13.5 -2 -0.647071 -1.15514
13.6 -2 -0.363494 -0.636971
13.7 -2 -0.367882 -0.628971
13.8 -2 -0.37227 -0.62097
13.9 -2 -0.376658 -0.61297
14 -2 -0.381045 -0.60497
14.1 -2 -0.385433 -0.59697
14.2 -2 -0.389821 -0.58897
14.3 -2 -0.394209 -0.580969
14.4 -2 -0.398597 -0.572969
14.5 -2 -0.402985 -0.564969
14.6 -2 -0.407373 -0.556969
14.7 -2 -0.41176 -0.548968
14.8 -2 -0.416148 -0.540968
14.9 -2 -0.420536 -0.532968
15 -2 -0.424924 -0.524968
15.1 -2 -0.429312 -0.516968
15.2 -2 -0.4337 -0.508967
15.3 -2 -0.438088 -0.500967
15.4 -2 -0.442475 -0.492967
15.5 -2 -0.446863 -0.484967
15.6 -2 -0.451251 -0.476967
15.7 -2 -0.455639 -0.468966
15.8 -2 -0.460027 -0.460966
15.9 -2 0 0
16 -2 0 0
16.1 -2 0 0
16.2 -2 0 0
16.3 -2 0 0
16.4 -2 0 0
16.5 -2 0 0
16.6 -2 0 0
16.7 -2 0 0
16.8 -2 0 0
16.9 -2 0 0
17 -2 0 0
17.1 -2 0 0
17.2 -2 0 0
17.3 -2 0 0
17.4 -2 0 0
17.5 -2 0 0
17.6 -2 0 0
17.7 -2 0 0
17.8 -2 0 0
17.9 -2 0 0
18 -2 0 0
18.1 -2 0 0
18.2 -2 0 0
18.3 -2 0 0
18.4 -2 0 0
18.5 -2 0 0
18.6 -2 0 0
18.7 -2 0 0
18.8 -2 0 0
18.9 -2 0 0
19 -2 0 0
19.1 -2 0 0
19.2 -2 0 0
19.3 -2 0 0
19.4 -2 0 0
19.5 -2 0 0
19.6 -2 0 0
19.7 -2 0 0
19.8 -2 0 0
19.9 -2 0 0
-20 -1 0 0
-19.9 -1 0 0
-19.8 -1 0 0
-19.7 -1 0 0
-19.6 -1 0 0
-19.5 -1 0 0
-19.4 -1 0 0
-19.3 -1 0 0
-19.2 -1 0 0
-19.1 -1 0 0
-19 -1 0 0
-18.9 -1 0 0
-18.8 -1 0 0
-18.7 -1 0 0
-18.6 -1 0 0
-18.5 -1 0 0
-18.4 -1 0 0
-18.3 -1 0 0
-18.2 -1 0 0
-18.1 -1 0 0
-18 -1 0 0
-17.9 -1 0 0
-17.8 -1 0 0
-17.7 -1 0 0
-17.6 -1 0 0
-17.5 -1 0 0
-17.4 -1 0 0
-17.3 -1 0 0
-17.2 -1 0 0
-17.1 -1 0 0
-17 -1 0 0
-16.9 -1 0 0
-16.8 -1 0 0
-16.7 -1 0 0
-16.6 -1 0 0
-16.5 -1 0 0
-16.4 -1 0 0
-16.3 -1 0 0
-16.2 -1 0 0
