stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 0 0 -306 0.0275459 0.118614 0.001688 -0.00412047 -0.00201455 0.00410128 1 12
0 0 0 0 -306 0.140135 -0.24037 -0.0287209 0.00240409 -0.00502558 -0.0187673 1 41
0 0 0 0 -306 0.17216 -0.0228901 0.109205 0.00834656 -0.00260258 0.00423083 1 46
0 0 0 0 -306 0.111019 -0.160967 0.101078 -0.000140548 -0.00816086 -0.00934057 1 51
0 0 0 0 -306 0.12832 0.0131397 0.12356 0.00414765 -0.000220492 0.00749139 1 56
0 0 0 0 -306 0.0444069 0.000196457 0.0407276 -0.00376344 -0.00216247 0.00467445 1 61
0 0 0 0 -306 0.0428467 -0.191631 0.0888271 0.00665176 -0.00499022 -0.0116704 1 66
0 0 0 0 -306 0.0466166 0.0150032 0.156467 0.00323439 -0.00600487 0.0084862 1 71
0 0 0 0 -306 0.00966835 -0.227016 0.191795 0.000170588 -0.00910491 -0.011878 1 75
0 0 0 0 -306 0.0271578 0.0359268 0.089922 0.00646913 -0.00189674 0.00694694 1 81
0 0 0 0 -306 -0.0329647 -0.0656719 0.111647 -0.00311446 -0.00515726 -0.00251068 1 85
0 0 0 0 -306 0.0160303 -0.0974216 0.235659 0.00894105 -0.00479764 -0.00416882 1 91
0 0 0 0 -306 0.0172758 0.159479 0.0894375 0.000263453 -0.00675523 0.00996283 1 95
0 0 0 0 -306 0.00598049 -0.100811 0.282627 0.00139737 -0.00343131 -0.00475764 1 101
0 0 0 0 -306 0.0719938 0.150211 -0.202381 0.00180328 0.00217164 0.00733927 1 105
0 0 0 0 -306 0.0803022 -0.17779 -0.00274849 -0.00500512 -0.000392914 -0.0040282 1 110
0 0 0 0 -306 0.169456 -0.267553 0.179419 0.00972986 -0.00435826 -0.00500751 1 116
0 0 0 0 -306 0.0939884 -0.0239067 0.11965 0.000461817 -0.0129836 0.00355819 1 121
0 0 0 0 -306 0.0689888 -0.150305 0.482395 0.00416982 -0.00933443 -0.00283511 1 125
0 0 0 0 -306 -0.00485134 0.238436 -0.134922 -0.0040462 -0.00304651 0.00732243 1 131
0 0 0 0 -306 0.071722 0.0328465 -0.0168076 -0.00671685 -1.94609e-05 0.00137286 1 135
0 0 0 0 -306 0.122734 -0.120243 0.0838985 0.00879991 -0.00241028 -0.00486134 1 140
0 0 0 0 -306 0.108344 -0.0219097 0.0781097 0.00107479 -0.0111714 -0.00107995 1 145
0 0 0 0 -306 0.095232 -0.244123 0.700363 0.00759459 -0.0072144 -0.00053291 1 151
0 0 0 0 -306 -0.00178814 0.0670948 0.00990486 -0.00497293 -0.00478955 0.00366442 1 155
0 0 0 0 -306 0.00706482 -0.0553303 0.186031 -0.00764775 0.000780344 0.00411934 1 160
0 0 0 0 -306 0.00557709 -0.0914822 -0.0718327 -0.00116539 -0.00401542 -0.00535086 1 165
0 0 0 0 -306 0.0913973 -0.0374889 0.0351849 -0.00315666 -0.0112195 -0.00723948 1 170
0 0 0 0 -306 0.160858 -0.110073 0.438587 0.00871313 -0.0102146 -0.0077215 1 175
0 0 0 0 -306 0.0700245 0.10268 0.119797 0.000542283 -0.0100905 -0.00568189 1 180
0 0 0 0 -306 0.0606518 -0.00700188 0.310429 -0.00182462 -0.00255981 -0.00121827 1 185
0 0 0 0 -306 -0.0114145 0.122879 -0.0261269 -0.000950813 -0.00337562 0.00342202 1 190
0 0 0 0 -306 -0.0244293 -0.0346851 -0.0880489 -0.00550473 -0.00559184 -0.00612123 1 195
0 0 0 0 -306 -0.0172768 -0.0161133 -0.0935898 0.00511026 -0.00362951 -0.00228012 1 200
0 0 0 0 -306 -0.0313454 -0.115057 -0.156601 -0.0026983 -0.0108004 -0.0150502 1 205
0 0 0 0 -306 0.0923834 0.0479183 0.273367 -0.00150442 -0.00827689 -0.0014177 1 210
0 0 0 0 -306 0.0984049 0.189644 0.182251 -0.00823009 -0.0100432 0.00124967 1 215
0 0 0 0 -306 0.109273 0.0419025 0.20142 -0.00863171 -0.00695744 -0.0097784 1 220
0 0 0 0 -306 0.125367 0.0427303 0.0671978 0.00273716 -0.00597587 -0.00592786 1 225
0 0 0 0 -306 0.0577507 -0.145994 -0.023632 0.00146794 -0.0137153 -0.022934 1 230
0 0 0 0 -306 0.0450382 0.0523968 0.141949 0.005741 -0.00740203 0.00163326 1 235
0 0 0 0 -306 -0.051446 0.0862598 0.0136089 -0.00709999 -0.00908704 -0.00284025 1 240
