stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 -6 0 -24 -0.0319262 0.113598 -0.117188 0.000930429 -0.000597306 -0.000697821 1 5
0 0 0 0 -24 -0.0106411 0.554874 -0.160759 -0.00806522 0.00271419 0.0115408 1 10
0 0 0 0 -24 -0.0571604 0.0875816 -0.219248 -0.00561202 0.00549059 0.00155388 1 14
0 0 0 0 -24 -0.00515842 0.330067 0.0632458 -0.00935328 0.00795489 0.0135081 1 20
0 0 0 0 -24 -0.0317297 0.191135 0.00270844 -0.00911486 0.00242387 0.00207797 1 25
0 0 0 0 -24 0.0145321 0.101238 0.0548611 0.000769138 0.000718802 0.00400533 1 30
0 0 0 0 -24 -0.0497141 0.40266 0.183229 -0.0083437 -0.000135116 0.00948532 1 35
0 0 0 0 -24 -0.025053 0.333593 0.0301514 -0.00377691 0.00646897 0.0113966 1 40
0 0 0 0 -24 -0.0311985 0.230896 0.10055 -0.00785053 0.00600843 0.0106716 1 45
0 0 0 0 -24 -0.0372696 0.298649 0.00325584 -0.00716686 0.000487663 0.00277826 1 50
0 0 0 0 -24 0.0410509 0.273903 -0.320236 -0.0018146 0.00271735 0.00838092 1 55
0 0 0 0 -24 -0.0568808 0.285199 0.096172 -0.0088289 -0.000388505 0.00351481 1 62
0 0 0 0 -24 0.0196571 0.421267 -0.0254135 -0.00289893 0.00769647 0.0138704 1 67
0 0 0 0 -24 -0.0783806 0.151157 -0.151466 -0.0091908 0.00525884 0.00135265 1 72
0 0 0 0 -24 0.0132904 0.450403 -0.315586 -0.00651801 0.00611124 0.00887154 1 77
0 0 0 0 -24 0.00830173 0.03232 -0.0509758 -0.00140119 -0.000231236 0.000425726 1 82
0 0 0 0 -24 -0.0321283 0.330853 -0.0580101 -0.00696909 0.00120485 0.00559182 1 87
0 0 0 0 -24 -0.0171175 0.351158 -0.120487 -0.0033217 0.00525626 0.01302 1 93
0 0 0 0 -24 -0.010808 -0.0520878 -0.0496674 -0.00679934 0.00192544 -0.00378686 1 97
0 0 0 0 -24 0.0918427 0.542904 -0.207338 -0.00666058 0.00156408 0.00966309 1 102
0 0 0 0 -24 -0.05902 0.233196 0.0408707 -0.0027653 0.00444157 0.0115357 1 106
0 0 0 0 -24 -0.118159 0.175671 0.0361233 -0.00812006 0.00576121 0.00490859 1 111
0 0 0 0 -24 0.080657 0.509621 -0.362547 -0.0081166 0.00228615 0.00798112 1 115
0 0 0 0 -24 -0.00523949 -0.121235 -0.0582199 -0.00146604 -0.00528333 -0.00696748 1 121
0 0 0 0 -24 -0.00822544 0.545391 -0.0738792 -0.00575626 0.00258851 0.0117584 1 126
0 0 0 0 -24 -0.0730438 0.310337 -0.0976868 -0.00581956 0.00657936 0.0114077 1 131
0 0 0 0 -24 -0.030159 -0.117952 -0.0839844 -0.00496292 0.000390366 -0.00707887 1 135
0 0 0 0 -24 0.0265331 0.521183 -0.274916 -0.00735211 0.00170471 0.0107348 1 140
0 0 0 0 -24 -0.0401192 0.0481834 -0.106575 -0.00250137 0.00118114 -0.000357181 1 144
0 0 0 0 -24 -0.0439072 0.175764 0.144442 -0.00536931 0.00655169 0.00519912 1 149
0 0 0 0 -24 0.0152781 0.514684 -0.0689022 -0.00718324 0.0032995 0.0132446 1 153
0 0 0 0 -25 -0.0146017 -0.013443 0.207378 0.000344396 -0.00187445 -0.00178108 1 159
0 0 0 0 -24 -0.0457897 0.353506 -0.210093 -0.00770223 0.00796523 0.00832045 1 163
0 0 0 0 -24 0.053793 0.430429 -0.0259514 -0.0082984 0.00126419 0.0113482 1 167
0 0 0 0 -24 -0.0676346 0.0739689 -0.033144 -0.00115967 0.00164413 0.0022341 1 171
0 0 0 0 -24 -0.0158386 0.395121 -0.0706615 -0.00711381 0.00676326 0.0106938 1 176
0 0 0 0 -24 0.0120707 0.318169 -0.239384 -0.0094707 -0.000566557 0.00554608 1 180
0 0 0 0 -24 -0.00131989 0.156776 0.082056 -0.00177097 0.00277906 0.00595891 1 184
0 0 0 0 -24 0.0112467 0.354347 0.0412712 -0.00901735 0.00737865 0.0134225 1 189
0 0 0 0 -24 0.0123198 0.267239 -0.146875 -0.00792944 0.00149111 0.0012427 1 193
0 0 0 0 -24 0.00609303 0.188135 -0.246424 0.000795603 0.00130673 0.0039136 1 198
0 0 0 0 -24 -0.0450039 0.348774 -0.174665 -0.0108176 0.00612395 0.00889346 1 202
0 0 0 0 -24 0.0226536 0.248833 -0.258331 -0.00861907 -0.00286245 -0.00111704 1 206
