stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 0 0 4311 -0.129441 -0.192753 0.2271 0.0103506 0.00533699 0.00388768 1 5
0 0 0 0 4311 -0.263892 0.175034 0.415358 0.00203133 0.00776366 0.00795916 1 10
0 0 0 0 4311 -0.112977 0.0494213 -0.0677242 0.00165999 -0.00121962 0.00118199 1 15
0 0 0 0 4311 -0.207397 -0.0852356 0.36512 0.0107946 0.00241938 0.00496413 1 20
0 0 0 0 4311 -0.0430422 0.23027 -0.218222 -0.00313485 0.000647388 0.000812829 1 26
0 0 0 0 4311 -0.278844 -0.202259 0.56764 0.011759 0.00555266 0.00522229 1 33
0 0 0 0 4311 -0.0297461 0.260437 0.10602 -0.00251019 0.00229754 0.00295964 1 38
0 0 0 0 4311 -0.241927 -0.287271 0.266117 0.0114007 0.00734781 0.00416048 1 43
0 0 0 0 4311 -0.165266 0.297617 0.429966 0.000321984 0.00795881 0.00624345 1 48
0 0 0 0 4311 -0.160776 -0.24333 0.15472 0.00932813 0.00653728 0.00288418 1 53
0 0 0 0 4311 -0.202918 0.249287 0.0825291 0.000772119 0.0075135 0.00254105 1 59
0 0 0 0 4312 -0.0688839 0.0612736 0.0928345 0.000314116 -0.000394128 0.00275008 1 64
0 0 0 0 4311 -0.161956 0.299713 0.538582 -0.000221848 0.00864986 0.00704437 1 71
0 0 0 0 4311 -0.0613289 0.0185432 -0.159504 0.000981331 0.00283761 -0.00135677 1 76
0 0 1 0 4311 -0.215748 0.0412006 0.37361 0.00870931 0.00314814 0.00643809 1 81
0 0 0 0 4311 -0.0335732 0.169844 -0.14065 -0.0024699 0.000551067 0.00111112 1 86
0 0 0 0 4311 -0.232223 -0.241077 0.240194 0.0124547 0.00531391 0.00348967 1 91
0 0 0 0 4311 -0.182236 0.290342 0.366396 0.000572443 0.00982501 0.00635828 1 96
0 0 0 0 4311 -0.120784 -0.176861 -0.145029 0.0107079 0.00505089 0.00129707 1 101
