stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 0 0 3511 -0.127898 0.1691 -0.256828 0.00940919 0.0111347 0.00717095 1 5
0 0 0 0 3512 -0.0531883 0.0151978 0.132549 0.00139058 0.0139341 0.0180456 1 10
0 0 0 0 3511 0.0432091 -0.0174561 0.0629616 0.00080049 -0.00117771 0.0026025 1 15
0 0 0 0 3512 0.013814 0.075985 -0.0524921 0.00332344 -0.000287101 0.00174312 1 20
0 0 0 0 3511 0.0294895 -0.106209 -0.173656 0.0087893 0.00520481 -0.00135495 1 25
0 0 0 0 3512 -0.0996475 0.118246 -0.0741787 0.00970781 0.009753 0.00806093 1 31
0 0 0 0 3512 0.00545406 0.01894 -0.0308018 0.00865853 0.00971086 0.00717856 1 36
0 0 0 0 3511 -0.0377779 0.202648 -0.000778198 0.0041647 0.0121327 0.0129604 1 41
0 0 0 0 3512 0.00188732 0.107481 -0.246643 -0.00240827 0.00656085 0.0149677 1 46
0 0 0 0 3511 -0.00715351 0.0273228 -0.0777931 -0.00265872 0.00837685 0.0121183 1 51
0 0 0 0 3511 0.00522327 0.0423317 -0.227034 -0.00199747 -0.000261307 0.00782177 1 57
0 0 0 0 3512 0.0265102 -0.0855846 0.153446 0.00371349 -0.000233874 -0.00359775 1 63
0 0 0 0 3512 -0.0197992 0.0973568 0.169373 -0.00190854 0.000311121 0.012796 1 69
0 0 0 0 3512 0.0617809 -0.0989132 0.0165806 0.00432658 -0.000601247 -0.00194985 1 74
0 0 0 0 3511 0.0113497 0.165201 -0.299765 0.0098244 0.00246997 -0.000509173 1 79
0 0 0 0 3511 0.00500011 0.0119343 0.0958347 0.0101204 0.00890447 0.00644089 1 84
0 0 0 0 3512 -0.140993 0.168591 -0.215296 0.00966978 0.0101522 0.00528972 1 89
0 0 0 0 3511 -0.0349054 0.118296 -0.216225 -0.00204468 0.00834991 0.015504 1 94
0 0 0 0 3511 -0.0137844 0.0933895 0.0325775 0.00894058 0.0022848 0.00219396 1 103
0 0 0 0 3511 0.0470419 -0.0839043 0.0383835 0.00881112 0.00848804 0.00458008 1 108
0 0 0 0 3512 -0.0523672 0.212494 -0.324919 0.00691569 0.0114112 0.00853139 1 113
0 0 0 0 3511 -0.04704 0.0190754 -0.111593 0.00460172 0.0108956 0.0130032 1 118
0 0 0 0 3512 -0.0989561 0.141972 -0.215702 -0.000116706 0.00917301 0.0111074 1 123
0 0 0 0 3512 -0.0278244 0.154013 -0.346333 0.00117326 -0.00116058 0.00353797 1 128
0 0 0 0 3512 0.0121412 0.0656643 -0.0347157 -0.00027442 0.00350024 0.00767304 1 135
0 0 0 0 3511 0.0470963 0.0720425 0.0126629 0.000251293 -0.0025309 0.00664525 1 140
0 0 0 0 3511 0.0386677 -0.073122 0.0158291 0.00624108 0.00278203 -0.00402607 1 145
0 0 0 0 3511 0.00824738 0.0841179 0.0161972 -0.00240862 0.00155281 0.0153273 1 152
0 0 0 0 3511 -0.00434971 -0.0858059 0.208012 0.00745487 0.00032936 -0.00151643 1 157
0 0 0 0 3512 -0.109752 0.15571 -0.167786 0.00937247 0.00781594 0.00285982 1 162
0 0 0 0 3512 -0.098196 0.0561905 -0.172777 0.00657678 0.0113377 0.0107706 1 167
0 0 0 0 3511 -0.100656 0.167564 -0.0523129 0.0011816 0.00877312 0.0123309 1 172
0 0 0 0 3511 -0.0446444 0.0811386 0.042387 -0.00284624 0.00595199 0.0151839 1 177
0 0 0 0 3511 0.0413074 -0.0961361 -0.172268 0.00117314 -0.00160449 -0.00177552 1 182
0 0 0 0 3511 0.0153503 0.117512 -0.109097 0.00419188 -0.00125888 0.00220703 1 187
0 0 0 0 3511 0.0744705 -0.129755 0.168098 0.00872052 0.00583719 0.00315867 1 192
0 0 0 0 3511 -0.0604725 0.148722 -0.214529 0.00757623 0.0113582 0.00683805 1 197
0 0 0 0 3512 -0.054121 0.125656 -0.118626 0.00138664 0.0115406 0.0148665 1 202
0 0 0 0 3511 -0.0913305 0.158401 -0.200182 0.00316906 0.0105381 0.00974108 1 207
0 0 0 0 3511 -0.0363035 0.0802631 0.128727 0.00128925 0.0101601 0.017086 1 213
0 0 0 0 3511 0.0109072 0.0198021 0.208139 0.00111258 0.000109285 0.00411649 1 218
0 0 0 0 3511 0.00678253 0.0944252 -0.158272 0.00524557 0.000366628 0.00237717 1 223
0 0 0 0 3512 0.00403786 -0.145008 -0.169107 0.00960183 0.00471413 -0.0033422 1 228
0 0 0 0 3512 -0.116587 0.183784 -0.131882 0.00804663 0.0105753 0.00704886 1 233
0 0 0 0 3511 -0.0659857 0.0340462 0.103329 0.000536442 0.01174 0.0179259 1 238
0 0 0 0 3511 -0.00884628 0.0167656 -0.0706635 -0.00341022 0.005363 0.00979 1 243
0 0 0 0 3511 -0.0465651 0.087204 -0.21825 -0.00201356 -0.00116651 0.00895235 1 248
0 0 0 0 3511 0.0226974 -0.106928 0.186054 0.00596094 -0.00322159 -0.00186948 1 253
0 0 0 0 3511 -0.00115108 0.0823612 0.0974178 -0.00181365 -0.00271736 0.013257 1 260
0 0 0 0 3512 0.00682545 -0.11693 0.208097 0.00370657 -0.00143788 -0.00175804 1 265
0 0 0 0 3511 -0.0299606 0.164038 0.113918 -0.000833511 0.00549898 0.0162719 1 272
0 0 0 0 3512 -0.0120916 -0.00629234 -0.0468788 0.00536871 -0.00198586 -0.00381584 1 277
0 0 0 0 3511 -0.0605888 0.13904 0.0263367 -0.000399232 -9.04948e-05 0.013445 1 283
0 0 0 0 3512 -0.100442 0.0229282 0.0110378 0.00468242 0.00963958 0.0141245 1 290
0 0 0 0 3512 -0.0971394 0.156771 -0.398489 0.00487185 0.0118389 0.00991988 1 295
0 0 0 0 3511 -0.0247564 -0.196096 0.101652 0.00775266 0.00186966 -0.00394604 1 300
0 0 0 0 3511 -0.0909395 0.110134 -0.343096 0.00834179 0.00833203 0.00385328 1 305
0 0 0 0 3511 -0.0198879 0.00900841 0.135893 0.00418353 0.00928438 0.0153813 1 310
0 0 0 0 3511 -0.0257454 0.104162 -0.0377331 -0.000353813 0.00656329 0.0127199 1 315
0 0 0 0 3511 -0.0156412 0.0860939 -0.290934 -0.00203872 -0.000482619 0.0116601 1 320
0 0 0 0 3511 -0.00436115 -0.000770569 0.147993 0.00454617 -0.00380526 -0.00132586 1 325
0 0 0 0 3511 -0.0180569 0.0754528 -0.165207 0.00758219 0.000394806 0.00273357 1 330
0 0 0 0 3512 -0.0653448 -0.073267 0.224075 0.00735795 0.00168698 -0.00299858 1 336
0 0 0 0 3511 -0.0904474 0.0599155 -0.0719662 0.00832999 0.00768737 0.00604251 1 341
0 0 0 0 3512 -0.0282145 -0.178207 -0.0523834 0.00660503 0.000845179 -0.00402068 1 348
0 0 0 0 3512 -0.0806446 0.111736 -0.231775 0.0101674 0.00555991 0.00272349 1 353
0 0 0 0 3512 -0.0472059 0.0124912 0.249462 0.00491238 0.00971209 0.0136568 1 358
0 0 0 0 3511 -0.0149012 0.0896683 -0.131193 0.00119042 0.00726624 0.0117647 1 363
0 0 0 0 3511 -0.0472336 0.101261 0.107977 -0.00021863 0.00791816 0.0198389 1 369
0 0 0 0 3512 -0.0680981 0.0289783 -0.108521 -0.00386167 0.00124551 0.00669436 1 374
0 0 0 0 3511 -0.104781 0.12005 -0.208742 0.000234127 -0.0036263 0.00565264 1 379
0 0 0 0 3511 -0.0199022 -0.0549221 -0.0399513 0.0023216 -0.0017626 -0.00213715 1 385
