stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 80 0 0 3989 -0.00132179 0.0710945 -0.0274944 0.00207007 -0.000886671 0.000191227 1 4
0 80 85 0 3989 0.0856915 0.0352783 -0.0181942 -0.000250936 -0.0029114 0.00192578 1 9
0 80 80 0 3989 -0.100835 -0.132362 0.147955 0.00644529 -0.00718677 0.0134055 1 14
0 80 79 4 3992 -0.399658 -0.0647812 0.203873 0.00206602 -0.0256782 0.00476542 1 19
0 80 77 9 3995 -0.64817 -0.19758 0.667942 0.0130794 -0.0530299 0.00301352 1 23
0 80 80 18 3999 -0.979823 -0.61525 0.774822 0.0223749 -0.08096 0.00345443 1 28
0 80 79 26 4003 -1.96889 -1.1272 0.385643 0.0376885 -0.108154 -0.000188589 1 33
0 80 78 34 4007 -3.13379 -0.690805 0.0781384 0.0411658 -0.163322 -0.00294301 1 38
0 80 83 38 4009 -3.67085 -0.848776 -0.305723 0.040283 -0.188114 -0.0190966 1 42
0 80 82 41 4011 -3.90672 -0.654362 -0.0607796 0.0426775 -0.202086 -0.0163159 1 47
0 80 80 37 4011 -3.87872 -0.74987 -0.449345 0.0483406 -0.202348 -0.0180439 1 52
0 80 79 30 4010 -3.55568 -0.574312 -0.76782 0.0385836 -0.201868 -0.0194259 1 56
0 80 80 22 4010 -3.44048 -0.615736 -0.765766 0.0377229 -0.199834 -0.0208221 1 61
0 80 79 13 4010 -3.36324 -0.540195 -0.562452 0.0422695 -0.195152 -0.0195687 1 66
0 80 79 5 4011 -3.35147 -0.609787 -0.610815 0.0386026 -0.193578 -0.0177125 1 71
0 80 80 0 4010 -3.4225 -0.663881 -0.728247 0.0387573 -0.19152 -0.0187505 1 76
0 80 79 0 4010 -3.37806 -0.570757 -0.656189 0.0427065 -0.191582 -0.0172814 1 80
0 80 80 0 4010 -3.32554 -0.634066 -0.63291 0.0385261 -0.190309 -0.017427 1 85
0 80 80 0 4010 -3.31153 -0.624916 -0.727863 0.0387628 -0.189535 -0.017269 1 90
0 80 81 0 4010 -3.27265 -0.683823 -0.699684 0.0396093 -0.188398 -0.0160911 1 96
0 80 80 0 4011 -3.3086 -0.638693 -0.688869 0.0380369 -0.187425 -0.0165812 1 101
0 80 80 0 4010 -3.30499 -0.524336 -0.734215 0.0411605 -0.188396 -0.0161204 1 105
0 80 80 0 4010 -3.26708 -0.563726 -0.68984 0.0408658 -0.18797 -0.015119 1 110
0 80 80 0 4010 -3.31092 -0.569206 -0.825968 0.0400568 -0.185103 -0.0171238 1 116
0 80 79 0 4010 -3.21393 -0.579063 -0.718634 0.0392482 -0.186786 -0.0162099 1 121
0 80 80 0 4010 -3.26962 -0.62801 -0.713173 0.0387027 -0.183462 -0.0159332 1 126
0 80 80 0 4010 -3.22951 -0.524488 -0.673307 0.0409746 -0.184997 -0.0154512 1 131
0 80 79 0 4010 -3.19378 -0.605686 -0.711111 0.0386721 -0.183352 -0.0152788 1 136
0 80 79 0 4010 -3.2576 -0.572115 -0.791674 0.0406892 -0.182111 -0.0160827 1 141
0 80 80 0 4010 -3.18381 -0.655941 -0.721449 0.0378458 -0.182294 -0.01537 1 146
0 80 80 0 4010 -3.23144 -0.543392 -0.800613 0.0417323 -0.182469 -0.0155759 1 151
0 80 79 0 4010 -3.2118 -0.530962 -0.785461 0.04117 -0.183086 -0.0153257 1 155
0 80 80 0 4010 -3.17722 -0.544327 -0.797026 0.0398129 -0.183381 -0.0149042 1 159
0 80 80 0 4010 -3.14076 -0.537655 -0.823681 0.0395086 -0.18281 -0.0153313 1 164
0 80 80 0 4010 -3.17853 -0.618206 -0.762705 0.038469 -0.179815 -0.0154424 1 168
0 80 80 0 4010 -3.22188 -0.62495 -0.859932 0.0397942 -0.179545 -0.0160747 1 172
0 80 79 0 4010 -3.24507 -0.600235 -0.856018 0.0387993 -0.179083 -0.0149283 1 176
0 80 79 0 4010 -3.21255 -0.571848 -0.854471 0.0395046 -0.179556 -0.0151765 1 180
0 80 79 0 4011 -3.2094 -0.494478 -0.789024 0.0407985 -0.180557 -0.0149898 1 184
0 80 79 0 4010 -3.19447 -0.522451 -0.873228 0.0408349 -0.180391 -0.0151847 1 188
0 80 80 0 4010 -3.14583 -0.554855 -0.825827 0.0395132 -0.181584 -0.0143043 1 192
0 80 79 0 4010 -3.09871 -0.546246 -0.786896 0.0391432 -0.181343 -0.014669 1 196
0 80 80 0 4011 -3.09638 -0.605154 -0.742203 0.0381513 -0.180124 -0.0149598 1 200
0 80 80 0 4010 -3.14822 -0.637821 -0.892939 0.0376736 -0.17839 -0.0153154 1 204
0 80 80 0 4010 -3.16266 -0.603821 -0.839567 0.0378301 -0.177202 -0.0147334 1 208
0 80 80 0 4010 -3.14194 -0.596487 -0.83292 0.0385349 -0.178337 -0.0149959 1 212
0 80 79 0 4010 -3.181 -0.561773 -0.857002 0.0403713 -0.177412 -0.0152099 1 216
0 80 79 0 4010 -3.20111 -0.570112 -0.8734 0.0398682 -0.178398 -0.0149725 1 220
