stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 30 0 0 4630 0.00632668 -0.00201797 0.0599327 0.000190258 -0.000506856 -0.000119567 1 5
0 30 34 0 4630 -0.0372019 0.02981 0.0656071 0.000205755 -0.000482447 0.000153244 1 10
0 30 30 0 4630 -0.0826616 0.0474606 0.0193367 0.000661731 -0.00270452 0.00845385 1 15
0 30 29 0 4631 -0.230476 -0.0295849 -0.17568 0.00335312 -0.00563946 -0.000644639 1 20
0 30 28 2 4632 -0.273299 0.155937 -0.0661449 0.00450051 -0.00654453 -0.00490329 1 25
0 30 29 4 4633 -0.150406 0.0535069 -0.271873 0.00538146 -0.00813138 -0.00239351 1 29
0 30 29 5 4634 -0.00829506 0.104931 -0.134153 0.00312698 -0.00448042 -0.00230603 1 33
0 30 30 9 4637 0.119636 0.180004 -0.0200386 0.000452757 -0.00120278 -0.00435658 1 38
0 30 30 12 4638 0.0641766 0.0684929 -0.106956 0.00183153 -0.00264757 -0.00165226 1 43
0 30 31 13 4639 -0.221492 0.0443935 -0.0453835 0.00221622 -0.00643256 -0.00704427 1 48
0 30 29 15 4641 -0.292503 -0.0410633 -0.199152 0.00419855 -0.0077156 -0.00574702 1 53
0 30 30 16 4643 -0.191284 -0.0446262 -0.064064 0.00232911 -0.00781231 -0.00760762 1 58
0 30 30 17 4644 -0.0382309 0.0793667 0.0782375 0.00217021 -0.00528507 -0.00804003 1 63
0 30 29 17 4646 -0.0128555 0.100348 0.116865 0.00170743 -0.00609403 -0.00722687 1 68
0 30 29 18 4648 -0.178356 0.0824127 0.0677032 0.00207222 -0.00834603 -0.00860934 1 73
0 30 28 19 4650 -0.285936 0.0528564 -0.107695 0.00257921 -0.0096218 -0.00879522 1 78
0 30 29 20 4652 -0.285939 0.0742111 -0.0365372 0.00152183 -0.00948667 -0.0114155 1 83
0 30 27 21 4654 -0.160772 0.0595589 -0.0887737 0.00155604 -0.00791433 -0.0126443 1 88
0 30 30 21 4655 -0.118512 0.0433407 -0.0299911 0.000747323 -0.00684992 -0.0118341 1 93
0 30 28 21 4657 -0.195188 0.0484543 -0.0760345 0.00158656 -0.0065232 -0.0119322 1 98
0 30 27 21 4659 -0.358865 0.0176773 0.0581913 0.0022645 -0.00747477 -0.0121894 1 103
