stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 20 39 0 3945 0 0 0 0 0 0 1 4
0 20 20 0 3945 0.117337 -0.228561 -0.349182 0.00109839 -0.00408832 0.00105083 1 9
0 20 21 0 3945 0.0091877 -0.0485535 0.0228596 -0.00029695 -0.00124943 -0.000865519 1 14
0 20 19 0 3945 0.0849829 -0.18257 -0.42313 0.0010854 -0.00215027 0.00247377 1 19
0 20 21 0 3945 0.0265551 -0.118731 0.0673847 -9.14335e-05 -0.00335554 -0.00238347 1 24
0 20 21 0 3945 0.105575 -0.102594 -0.357809 0.000463128 -0.000965804 0.00200415 1 29
0 20 18 0 3945 0.0634508 -0.190844 -0.0971069 0.00100255 -0.00481731 -0.00209525 1 34
0 20 19 0 3945 0.0198631 -0.0421734 -0.19672 -0.00021565 0.000945359 0.00168893 1 39
0 20 19 0 3945 0.112188 -0.243221 -0.210081 -0.000379682 -0.00458287 -0.000779092 1 44
0 20 20 0 3945 0.0182915 -0.0327816 -0.012167 -0.000713229 -0.000246055 -0.000295758 1 49
0 20 18 0 3946 0.156604 -0.234903 -0.388498 0.000283718 -0.00356615 0.00131762 1 54
0 20 19 0 3945 0.0260382 -0.0962257 0.0667934 -0.000344753 -0.00184853 -0.00175521 1 59
0 20 18 0 3945 0.106258 -0.130499 -0.408245 0.000129342 -0.00178792 0.00255048 1 64
0 20 20 0 3945 0.0621815 -0.172199 -0.0275879 -0.000277758 -0.00433684 -0.0017623 1 69
0 20 19 0 3945 0.0623379 -0.0491161 -0.293764 -0.000538588 0.000268705 0.00215337 1 74
0 20 19 0 3945 0.119557 -0.224989 -0.112953 0.00019598 -0.00543517 -0.00127062 1 79
0 20 19 0 3945 0.0336065 -0.0425262 -0.111782 -0.000602484 0.000287451 0.000531673 1 84
0 20 18 0 3945 0.111784 -0.248911 -0.307293 0.000300169 -0.00553279 -3.71635e-05 1 89
0 20 18 0 3945 -0.00609112 -0.000881195 -0.0314655 -0.00120282 -0.000225641 0.0003234 1 94
0 20 18 0 3946 0.151826 -0.214146 -0.356155 0.000892162 -0.00433555 0.00114596 1 99
0 20 20 0 3945 0.0140905 -0.0259361 0.0385933 3.34978e-05 -0.00153747 -0.0011117 1 104
0 20 18 0 3945 0.132981 -0.140009 -0.413433 6.84261e-05 -0.0021931 0.00202127 1 109
0 20 22 0 3945 0.0639076 -0.152822 0.0170345 0.000697017 -0.00432101 -0.00263305 1 114
0 20 20 0 3945 0.0530996 -0.055151 -0.329885 0.000163555 -0.000101186 0.00168955 1 119
0 20 20 0 3945 0.128121 -0.242081 -0.227079 0.000295997 -0.00457262 -0.000422925 1 124
0 20 18 0 3945 -0.00357723 -0.0414066 -0.0554447 -0.000644922 0.000486068 3.42131e-05 1 129
0 20 21 0 3945 0.132252 -0.240633 -0.306604 0.000432134 -0.00388849 0.000975996 1 134
0 20 19 0 3945 0.0188904 -0.0552711 0.0362778 -7.78437e-05 -0.00211385 -0.00140479 1 139
0 20 20 0 3945 0.108121 -0.113562 -0.382866 0.000286937 -0.00043834 0.00262129 1 144
0 20 20 0 3945 0.111737 -0.202684 -0.0525131 0.000884533 -0.00491581 -0.00183703 1 149
0 20 18 0 3946 0.0150585 -0.0121651 -0.0712757 -0.000160217 -0.000210814 0.000551417 1 154
0 20 18 0 3945 0.1346 -0.231131 -0.348759 0.00106585 -0.00369278 0.00092952 1 160
0 20 20 0 3945 0.0680218 -0.151121 0.0346336 0.000207067 -0.00427336 -0.00277886 1 165
0 20 18 0 3945 0.0638599 -0.0285702 -0.282219 -0.000330329 0.000489794 0.00159542 1 170
0 20 21 0 3945 0.126993 -0.268044 -0.226002 -0.000103712 -0.00500986 -0.000551119 1 175
0 20 20 0 3945 0.00738239 -0.0070858 -0.0552406 -0.00111735 0.000370443 0.000104412 1 180
0 20 21 0 3945 0.143876 -0.233711 -0.373951 8.11815e-05 -0.0031924 0.000750393 1 185
0 20 19 0 3945 0.0354328 -0.0943832 0.0432529 -0.000653625 -0.00316506 -0.00133647 1 190
0 20 21 0 3945 0.122839 -0.107063 -0.355362 0.000326276 -0.000414588 0.00293522 1 195
0 20 20 0 3945 0.065836 -0.18535 0.00410271 0.000717759 -0.00486806 -0.00219256 1 200
0 20 18 0 3945 0.0313787 -0.0356541 -0.22443 -0.000644445 -0.000184074 0.00141382 1 204
0 20 19 0 3945 0.130341 -0.235619 -0.296345 0.00119138 -0.00559808 -0.000390694 1 210
0 20 20 0 3945 0.00618458 0.0247822 -0.0769539 -0.000854254 -0.000351295 0.000141978 1 215
0 20 19 0 3945 0.147042 -0.187986 -0.372723 0.00119138 -0.00396589 0.00127375 1 220
0 20 20 0 3945 0.0194016 -0.0936279 0.0162621 0.000165224 -0.00354137 -0.00230905 1 225
0 20 20 0 3946 0.0825396 -0.0977631 -0.401848 0.000451088 0.000415832 0.00229053 1 230
0 20 20 0 3945 0.109067 -0.234827 -0.097681 0.000123024 -0.00540315 -0.00199717 1 235
0 20 19 0 3945 0.0193434 -0.0355816 -0.0902977 -0.00125456 2.54959e-05 0.000377849 1 240
0 20 20 0 3945 0.145804 -0.22504 -0.400475 0.000226855 -0.00375676 0.00176825 1 245
0 20 20 0 3945 0.0371122 -0.117025 0.0948887 -0.000683904 -0.0038785 -0.00185639 1 250
0 20 19 0 3945 0.0774069 -0.0789261 -0.325867 -0.000227809 -0.000450648 0.00237559 1 254
0 20 18 0 3945 0.0635643 -0.174154 -0.0476894 0.000305772 -0.00474043 -0.00204571 1 259
0 20 21 0 3945 0.00972843 -0.0179043 -0.0885735 -0.00114429 0.000480115 0.00118698 1 264
0 20 20 0 3945 0.15005 -0.224386 -0.375854 0.000458837 -0.00355788 0.000563428 1 268
0 20 19 0 3945 0.0144768 -0.0529041 0.0114956 -0.000647783 -0.000837713 -0.000689268 1 273
0 20 19 0 3945 0.135774 -0.112837 -0.426617 0.000619531 -0.00138344 0.00225352 1 278
0 20 17 0 3945 0.0694685 -0.221632 -0.0536308 0.000954509 -0.00505994 -0.00212947 1 283
0 20 20 0 3945 0.023881 -0.00130081 -0.166313 -0.000572205 0.000230737 0.00137033 1 288
0 20 18 0 3945 0.146875 -0.248388 -0.256699 0.000703216 -0.00432196 -0.000114202 1 293
0 20 19 0 3945 -0.00225925 -0.0370216 0.0858574 -0.00112891 -0.0010289 -0.000870943 1 298
0 20 19 0 3945 0.133131 -0.139765 -0.398895 0.000351548 -0.00227688 0.00188801 1 302
0 20 21 0 3945 0.0310802 -0.0758247 0.038084 -0.000911951 -0.0020799 -0.00171301 1 306
0 20 19 0 3945 0.131246 -0.197325 -0.418776 0.000613093 -0.00285722 0.00167508 1 311
0 20 18 0 3945 0.044446 -0.144505 0.0599384 -0.000646353 -0.00358257 -0.00256756 1 316
0 20 18 0 3945 0.0516233 -0.0447598 -0.29203 -0.000613809 0.000945531 0.00153397 1 321
0 20 20 0 3945 0.141923 -0.232042 -0.226614 0.000567555 -0.00501179 -0.000522137 1 326
0 20 18 0 3945 0.00222301 -0.0260296 -0.0172806 -0.000722885 0.000362761 -0.000311673 1 331
0 20 21 0 3945 0.147902 -0.174177 -0.358664 0.00043571 -0.0036161 0.00111015 1 336
0 20 20 0 3945 0.0499792 -0.145395 0.00160599 -4.05312e-06 -0.00436518 -0.00154717 1 340
0 20 19 0 3945 0.0823259 -0.0702934 -0.335152 0.000147104 -0.000213012 0.00218575 1 345
0 20 20 0 3946 0.111174 -0.244635 -0.171795 0.000886679 -0.00468691 -0.000828594 1 350
0 20 18 0 3945 0.0178099 -0.0256138 0.000637054 -0.000311613 -0.000841118 -0.000541389 1 355
0 20 21 0 3945 0.0993195 -0.128654 -0.420044 0.00057292 -0.000847593 0.00240827 1 360
0 20 17 0 3945 0.0677872 -0.213781 -0.0663223 0.000764728 -0.00499517 -0.00206262 1 365
0 20 19 0 3945 0.0278883 -0.0248089 -0.10652 -0.000894904 0.000261299 0.000720575 1 369
0 20 20 0 3945 0.122416 -0.247843 -0.26738 0.000932097 -0.0055579 -0.000418603 1 374
0 20 19 0 3945 -0.00186062 -0.0108471 0.0826378 -0.000137925 -0.000860602 -0.00164521 1 379
0 20 20 0 3945 0.107854 -0.15872 -0.374098 -0.000187874 -0.0015439 0.0019822 1 384
0 20 19 0 3945 0.0979729 -0.202486 -0.071888 1.16825e-05 -0.00417732 -0.00180247 1 389
0 20 22 0 3945 0.0230246 -0.033308 -0.111298 -0.00122857 0.00127656 0.00108175 1 394
0 20 20 0 3945 0.111715 -0.216118 -0.408356 0.000272751 -0.00347831 0.0011798 1 399
0 20 18 0 3945 -0.0135527 -0.0585251 0.0350723 -0.000571847 -0.00096754 -0.00144993 1 403
0 20 21 0 3946 0.130733 -0.137436 -0.450056 6.2108e-05 -0.00173093 0.00256856 1 408
0 20 19 0 3945 0.0155659 -0.151373 0.0195065 -0.000175118 -0.00401057 -0.00243773 1 412
0 20 21 0 3945 0.133653 -0.104712 -0.312115 0.000394702 -0.000621356 0.00225031 1 416
0 20 20 0 3945 0.0631437 -0.168047 -0.0230484 -0.000179768 -0.00400827 -0.00191952 1 420
0 20 21 0 3945 0.0909395 -0.0858078 -0.329445 -0.000677228 -0.000178806 0.0023503 1 424
0 20 21 0 3945 0.0470819 -0.175709 0.082304 0.000584245 -0.00416555 -0.00244591 1 428
0 20 18 0 3945 0.103732 -0.0869827 -0.308105 -0.000169754 -0.000619993 0.00196394 1 432
0 20 18 0 3945 0.0806704 -0.176674 -0.0753651 0.000136495 -0.0046396 -0.00183849 1 436
