stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 40 39 0 3945 0.00655651 0.0137405 0.05583 -0.000151873 0.000893302 0.000195205 1 4
0 40 39 0 3945 -0.0132256 0.022377 0.090662 -0.00111067 0.000978217 -0.000237927 1 9
0 40 39 0 3945 0.0591431 0.0298386 0.0544853 -0.000143528 0.000994012 0.000480056 1 13
0 40 40 0 3945 0.0196886 -0.0238895 0.117487 -0.000256658 0.00120163 -6.0901e-05 1 18
0 40 40 0 3945 0.0334387 0.0203667 0.0503407 -0.000203609 0.000279397 -0.000265941 1 23
0 40 40 0 3945 0.0123816 0.00704002 0.111353 -0.000741839 0.00146459 -0.000207186 1 27
0 40 39 0 3945 0.0467072 -0.00905609 0.0821705 0.000427008 0.00107732 -0.000386477 1 31
0 40 40 0 3945 -0.0258999 -0.0104332 0.029377 -0.00048089 0.00119365 -0.000150993 1 35
0 40 40 0 3945 -0.02145 0.00748825 0.0726528 -0.000710964 0.00169183 -0.000135556 1 39
0 40 40 0 3945 0.0403242 -0.0461311 0.106417 -0.000710964 0.000617698 0.00024347 1 44
0 40 39 0 3945 0.0161467 0.0312042 0.0766697 -0.000474095 0.000757493 -0.000713617 1 49
0 40 40 0 3945 0.0154524 -0.00335121 0.0552635 -0.00100148 0.000624232 -0.000580505 1 54
0 40 40 0 3945 0.0247726 -0.0136528 0.0192413 -0.000964165 0.00115196 0.000115782 1 59
0 40 40 0 3945 0.0104237 0.0020771 0.0729885 0.000323176 0.000501528 -0.000187993 1 63
0 40 39 0 3945 -0.0310955 0.0238152 0.0334339 -0.000580788 0.0012355 0.000325933 1 68
0 40 41 0 3945 0.0292559 -0.0256882 0.113892 -0.000501037 0.000750266 -0.000800729 1 73
0 40 39 0 3945 0.0229111 0.00451088 0.0971355 -0.000630498 0.00054919 -0.000441223 1 78
0 40 39 0 3945 -0.0122986 0.0379105 0.0304089 -0.000921488 0.000920691 0.000276387 1 83
0 40 39 0 3945 0.0236998 -0.0248756 0.0490494 -0.0006212 0.00113081 -0.000102833 1 88
0 40 40 0 3945 -0.0186958 0.0220947 0.0828896 -9.25064e-05 0.00125612 -0.00114678 1 93
0 40 39 0 3945 0.0325556 0.0173836 0.0880585 -0.000529885 0.000734039 0.000644892 1 98
0 40 41 0 3945 0.00453091 -0.0105247 0.125265 -0.00121868 0.000807174 -0.000325501 1 103
