stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 170 0 0 3913 -0.0429153 0.0708542 0.00229836 0.00124955 0.000142522 0.000166371 1 5
0 170 178 0 3913 -0.13118 -0.0125408 -0.0697212 0.000340581 0.00325125 0.00034906 1 10
0 170 166 1 3915 -0.386665 0.134514 0.0362892 0.00646484 -0.0342745 0.0110375 1 15
0 170 168 13 3921 -1.18699 -0.257694 -0.431341 0.0123109 -0.0713793 -0.0132496 1 20
0 170 171 29 3929 -3.68477 -1.02254 -0.917406 0.053284 -0.140211 -0.0343713 1 25
0 170 172 48 3939 -5.74331 -0.987944 -2.71022 0.0792007 -0.233676 -0.0677705 1 30
0 170 172 63 3948 -7.11299 -0.773247 -3.75666 0.0863333 -0.315853 -0.0823236 1 34
0 170 171 79 3954 -7.25793 -0.702662 -4.53601 0.0940579 -0.352537 -0.104519 1 39
0 170 173 90 3960 -6.32681 -0.120838 -4.95056 0.100601 -0.389297 -0.0972388 1 43
0 170 172 93 3964 -4.49211 0.185959 -6.39347 0.0919557 -0.37743 -0.097891 1 49
0 170 170 85 3967 -2.16054 0.526623 -4.96326 0.0576589 -0.354598 -0.0808096 1 54
0 170 168 75 3970 -0.457614 0.844069 -1.86761 0.0214839 -0.33999 -0.0629761 1 59
0 170 169 62 3973 -0.00121307 0.695246 -0.142748 -0.00190318 -0.281684 -0.0621135 1 64
0 170 169 55 3978 0.457746 0.57473 3.6111 -0.00736725 -0.283175 -0.0414153 1 69
0 170 168 53 3985 -0.0427008 0.207632 5.34692 -0.00357854 -0.301702 -0.0380649 1 73
0 170 167 56 3992 -0.977964 -0.0733299 4.45551 0.00139022 -0.320827 -0.0428066 1 79
0 170 171 64 3999 -2.08841 -0.225367 4.50677 0.0155514 -0.387558 -0.0352891 1 83
0 170 170 79 4013 -4.66058 -0.34058 4.01966 0.0436037 -0.498772 -0.052563 1 93
0 170 173 79 4016 -4.71221 -0.3682 2.75893 0.047569 -0.54008 -0.0583482 1 98
0 170 171 71 4018 -3.72543 -0.205292 1.13884 0.0522577 -0.563446 -0.0608636 1 103
0 170 171 58 4018 -2.71579 0.327288 -0.0900497 0.0467556 -0.56408 -0.0680739 1 108
0 170 169 43 4018 -2.09062 0.411978 -0.530436 0.0385433 -0.552293 -0.0750713 1 113
0 170 168 29 4017 -1.89157 0.249582 -0.478535 0.0437499 -0.537474 -0.0653468 1 118
0 170 170 12 4018 -2.23262 0.267794 0.350605 0.0420585 -0.507064 -0.0621672 1 125
0 170 169 4 4018 -2.5511 0.0670719 1.28473 0.0355301 -0.477608 -0.058527 1 129
0 170 168 0 4018 -2.71944 -0.0296631 1.98916 0.034327 -0.462533 -0.0524283 1 134
0 170 170 0 4017 -2.85682 0.035059 2.22976 0.0369607 -0.450258 -0.0503855 1 139
