stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 100 0 0 3985 -0.0804358 -0.00537682 0.0346909 0.000302315 -0.00115263 -0.000104263 1 4
0 100 101 0 3985 -0.0369797 0.017767 0.0225601 0.00181437 -0.00041566 0.00199261 1 9
0 100 93 0 3986 -0.227228 -0.109331 0.0553398 0.00680244 -0.0127879 0.0133149 1 13
0 100 99 4 3989 -0.479221 -0.09412 0.0873795 0.00282383 -0.0333702 0.00202116 1 17
0 100 98 11 3992 -0.773241 -0.302782 0.462084 0.0103328 -0.0515778 0.000316069 1 22
0 100 100 21 3996 -1.18077 -0.515194 0.573351 0.0228473 -0.0811323 0.000678673 1 27
0 100 99 29 4002 -2.55823 -1.09487 0.113031 0.0430011 -0.125734 -0.00411789 1 31
0 100 103 40 4006 -3.80297 -0.749182 -0.204754 0.0448358 -0.174658 -0.00463501 1 36
0 100 102 48 4010 -4.70379 -0.835325 -0.691877 0.050913 -0.218653 -0.0260311 1 41
0 100 102 50 4012 -4.85006 -0.678183 -0.59479 0.0550536 -0.240891 -0.025819 1 45
0 100 99 46 4012 -4.40987 -0.593138 -1.14834 0.0530368 -0.255542 -0.0284598 1 50
0 100 100 38 4012 -3.46706 -0.332827 -1.63653 0.0391324 -0.265325 -0.0281596 1 55
0 100 99 28 4012 -3.01443 -0.161667 -1.71375 0.0358956 -0.266099 -0.0304722 1 60
0 100 99 17 4012 -2.78947 -0.0876865 -1.59843 0.0349185 -0.261753 -0.0298737 1 65
0 100 99 8 4012 -2.68343 -0.14744 -1.35864 0.0357625 -0.256546 -0.0276408 1 70
0 100 100 1 4012 -2.702 -0.177906 -1.48278 0.0346524 -0.253512 -0.0270597 1 75
0 100 100 0 4012 -2.80381 -0.231741 -1.49063 0.0377004 -0.25137 -0.0259181 1 80
0 100 100 0 4012 -2.70924 -0.22991 -1.44905 0.0371357 -0.249181 -0.0243415 1 85
0 100 100 0 4012 -2.74899 -0.28681 -1.45768 0.0370284 -0.247379 -0.0256244 1 90
0 100 99 0 4012 -2.72818 -0.241919 -1.49753 0.0376207 -0.245351 -0.0255912 1 95
0 100 100 0 4012 -2.7538 -0.260611 -1.56651 0.0366337 -0.245483 -0.0247152 1 100
0 100 99 0 4013 -2.76024 -0.274881 -1.46112 0.0377773 -0.244248 -0.0248304 1 105
0 100 100 0 4012 -2.72904 -0.249584 -1.52266 0.0374742 -0.243107 -0.0249085 1 110
0 100 99 0 4012 -2.77263 -0.26227 -1.50406 0.0376078 -0.243326 -0.0239423 1 115
0 100 100 0 4012 -2.73908 -0.2141 -1.46741 0.0383421 -0.24224 -0.0246507 1 120
0 100 100 0 4012 -2.75813 -0.298431 -1.58413 0.0369835 -0.24144 -0.0242861 1 125
0 100 99 0 4012 -2.70154 -0.277918 -1.51262 0.0380419 -0.240154 -0.0245326 1 130
0 100 99 0 4012 -2.7494 -0.225498 -1.56027 0.0374357 -0.241524 -0.0235696 1 135
0 100 99 0 4012 -2.71584 -0.250376 -1.49188 0.0385133 -0.238232 -0.0236324 1 140
0 100 99 0 4012 -2.72811 -0.286436 -1.50641 0.0361285 -0.238782 -0.0242012 1 145
0 100 100 0 4012 -2.73457 -0.308361 -1.61586 0.0382546 -0.238257 -0.0238643 1 150
