stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 0 0 3593 -0.0234804 -0.0441265 0.00446129 -0.000621319 -0.0051324 0.00262247 1 3
0 0 0 0 3593 0.0108261 -0.0830917 0.0213566 -0.000276089 -0.00225278 0.000607848 1 6
0 0 0 0 3593 -0.0307693 -0.00622177 0.141886 9.9659e-05 -0.00391767 0.00154407 1 8
0 0 0 0 3593 0.00840569 0.00489044 0.030447 1.10865e-05 -0.00465328 0.00177985 1 10
0 0 0 0 3593 -0.00523758 -0.0296822 0.0848141 -0.00106812 -0.00228499 -0.000309095 1 12
0 0 0 0 3593 -0.0209007 -0.0516319 -0.0289803 -0.000967622 -0.00451241 0.00203225 1 14
0 0 0 0 3593 0.00864601 -0.0873184 0.0899353 -0.000977874 -0.00485141 0.0010038 1 16
0 0 0 0 3593 0.0334301 -0.0138683 0.0947437 -0.000270605 -0.00076703 -0.000138596 1 18
0 0 0 0 3593 0.011591 -0.0519485 0.0927162 -0.00111437 -0.00505749 0.00129816 1 20
0 0 0 0 3593 -0.031497 -0.021244 0.0644321 -0.00102878 -0.00519919 0.00207284 1 22
0 0 0 0 3593 0.0177345 -0.11038 0.0384541 -0.00111783 -0.00245212 0.000397071 1 24
0 0 0 0 3593 0.0047245 -0.0436478 0.0771751 -0.00133991 -0.00333032 0.000671461 1 26
0 0 0 0 3593 -0.0062027 -0.0574532 -0.00689697 -0.000808477 -0.00430635 0.00196159 1 28
0 0 0 0 3593 0.0284767 0.0157127 -0.0107651 -0.0009619 -0.00267226 0.00109586 1 30
0 0 0 0 3593 -0.0144987 -0.0371914 -0.00183678 -0.000661016 -0.0046539 0.00178863 1 32
0 0 0 0 3593 -0.00890732 -0.0421371 0.124043 -0.000573635 -0.00511855 0.000932515 1 34
0 0 0 0 3593 0.00643635 -0.0466118 -0.0125732 -0.000608683 -0.000291944 0.000848278 1 36
0 0 0 0 3593 0.0213203 -0.03022 0.0907555 -0.000941157 -0.0036004 0.000461444 1 38
0 0 0 0 3593 -0.0273952 -0.040247 0.00686836 -0.00148785 -0.00413028 0.00180921 1 40
0 0 0 0 3593 -0.0223513 -0.0468826 0.056366 0.00019443 -0.00254274 -0.00106563 1 42
0 0 0 0 3593 0.0322208 -0.0923653 0.0417366 -0.000393271 -0.00317145 0.000762329 1 43
0 0 0 0 3593 -0.024847 -0.0380173 0.12261 -0.00148273 -0.00491956 0.00140059 1 46
0 0 0 0 3593 0.0244808 -0.00363922 0.0578842 -0.00125086 -0.00132175 0.000182539 1 48
0 0 0 0 3593 -0.0064764 -0.0699043 -0.0174007 -0.000695586 -0.00370086 0.00110543 1 50
0 0 0 0 3593 -0.0337439 -0.0339813 0.0542145 -0.000120044 -0.00498687 0.00234705 1 51
0 0 0 0 3593 0.0241871 -0.0855446 0.0982742 -0.000874996 -0.00336808 0.000547171 1 54
0 0 0 0 3593 0.0213404 -0.014204 0.0408058 -0.00124466 -0.000903964 0.000668868 1 56
0 0 0 0 3593 -0.0265999 -0.056633 0.0571728 -0.00189352 -0.00514394 0.00165327 1 57
0 0 0 0 3593 -0.0332499 -0.0271969 0.0471363 -0.000619292 -0.00244585 0.00102866 1 59
0 0 0 0 3593 -0.00088501 -0.0750828 -0.0012207 2.90871e-05 -0.00237343 -2.29031e-05 1 61
0 0 0 0 3593 -0.01019 -0.0236149 0.0398521 0.000132799 -0.00447993 0.00118572 1 63
0 0 0 0 3593 0.0432386 -0.0392227 -0.0467434 -0.000688791 -0.00306661 0.00122598 1 65
0 0 0 0 3593 -0.00974369 -0.0183907 0.0655289 -0.00159335 -0.00255155 -0.000706762 1 67
0 0 0 0 3593 -0.0367975 -0.0489864 0.0199051 -0.00117576 -0.00460009 0.00273088 1 69
0 0 0 0 3593 -0.0403042 -0.0272636 0.132797 0.000544667 -0.00313272 0.00039719 1 71
0 0 0 0 3593 0.0255766 -0.00120926 0.0164528 8.17776e-05 -0.00201092 0.000463426 1 73
0 0 0 0 3593 0.00197029 -0.0384789 0.0643501 -0.000268817 -0.00641718 0.00124031 1 75
0 0 0 0 3593 -0.0438824 -0.0147438 -0.0569057 -0.000790119 -0.00229602 0.00200869 1 77
0 0 0 0 3593 -0.0132236 -0.0613689 0.0527058 -3.52859e-05 -0.00275081 0.00047341 1 79
0 0 0 0 3593 -0.0138693 -0.0289783 0.0592213 -0.00110078 -0.00403899 0.00170246 1 81
0 0 0 0 3593 0.00377083 -0.0280113 0.0460758 0.000260353 -0.00361647 0.000550777 1 83
0 0 0 0 3593 0.010849 -0.000614166 0.0851536 -0.000862122 -0.00220396 0.000440985 1 85
0 0 0 0 3593 -0.0161037 -0.0555038 0.0370693 -3.99351e-05 -0.00666998 0.00242187 1 87
0 0 0 0 3593 -0.00178528 -0.0541954 0.112535 -0.000699878 -0.00322555 0.000743791 1 89
0 0 0 0 3593 0.0160561 -0.0485649 -0.0117893 -0.00105917 -0.00180263 0.000762954 1 91
0 0 0 0 3593 -0.0372982 -0.00713348 0.0924892 -0.00107348 -0.0046294 0.00150454 1 93
