stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 0 0 3539 -0.218411 -0.110201 -0.169554 0.00632489 -0.0078492 0.00502992 1 3
0 0 0 0 3538 -0.084796 -0.0207081 -0.328283 -0.000403404 -0.00940347 0.00552392 1 5
0 0 0 0 3538 -0.0899887 0.0628815 -0.171741 -0.0114663 -0.00516888 0.00332043 1 7
0 0 0 0 3538 -0.0865068 0.0672073 -0.0832825 -0.0119562 -0.00720142 -0.000284821 1 9
0 0 0 0 3538 -0.0671711 0.0473061 -0.112461 -0.00593841 -0.00523607 -0.000373408 1 11
0 0 0 0 3539 -0.0405045 0.0302982 -0.141851 -0.00123191 -0.00320333 0.00100572 1 13
0 0 0 0 3538 -0.158193 -0.079668 -0.210211 0.00541341 -0.00711546 0.00358936 1 15
0 0 0 0 3539 -0.106234 -0.00621986 -0.303974 0.00337756 -0.0100506 0.00616194 1 17
0 0 0 0 3539 -0.0564489 0.0594063 -0.249205 -0.010165 -0.00604617 0.0035723 1 19
0 0 0 0 3538 -0.028986 0.0458889 -0.151663 -0.011925 -0.00751103 0.000643924 1 21
0 0 0 0 3539 -0.0838213 0.0719852 -0.101269 -0.007213 -0.00684679 -0.000785261 1 23
0 0 0 0 3538 -0.074873 -0.00124168 -0.148186 -0.00398278 -0.00229742 0.00101341 1 25
0 0 0 0 3539 -0.113462 -0.0664406 -0.173761 0.00389838 -0.00745483 0.0026616 1 27
0 0 0 0 3538 -0.197471 -0.0258846 -0.187279 0.00706077 -0.0096335 0.00583744 1 29
0 0 0 0 3539 -0.108945 0.000452042 -0.335291 -0.0077548 -0.0070301 0.00523458 1 31
0 0 0 0 3539 -0.068532 0.0154552 -0.170252 -0.0107844 -0.00619681 0.00151037 1 33
0 0 0 0 3538 -0.117088 0.0516014 -0.187551 -0.00916696 -0.00683387 -0.00014329 1 35
0 0 0 0 3539 -0.0708055 0.00955772 -0.1467 -0.0044086 -0.00242784 0.000817493 1 37
0 0 0 0 3539 -0.114756 -0.0263996 -0.169746 0.00218379 -0.00544094 0.00145756 1 39
0 0 0 0 3538 -0.236809 -0.0780201 -0.291321 0.0070138 -0.00786728 0.00628798 1 41
0 0 0 0 3538 -0.11805 -0.0164967 -0.340115 -0.00368547 -0.00863693 0.00522618 1 43
0 0 0 0 3538 -0.0952406 0.0454254 -0.224848 -0.0103934 -0.00540192 0.00241788 1 45
0 0 0 0 3538 -0.158457 0.0285378 -0.163729 -0.00989473 -0.00634933 0.000386849 1 47
0 0 0 0 3538 -0.0787296 0.0108051 -0.0729599 -0.00510824 -0.00395821 0.000702545 1 49
0 0 0 0 3539 -0.135082 -0.0276051 -0.191608 0.000210166 -0.00358891 0.00164266 1 51
0 0 0 0 3539 -0.236568 -0.129564 -0.162344 0.00645256 -0.00692035 0.0051716 1 53
0 0 0 0 3539 -0.164772 -0.0509644 -0.293873 0.00151098 -0.00872413 0.00630797 1 55
0 0 0 0 3539 -0.127565 -0.0190372 -0.1201 -0.00895989 -0.00424351 0.00400832 1 57
0 0 0 0 3539 -0.132244 -0.0149498 -0.0931606 -0.00914788 -0.0065489 0.00132206 1 59
0 0 0 0 3538 -0.112885 -0.011507 -0.0975742 -0.00443184 -0.00431447 0.00030002 1 61
0 0 0 0 3538 -0.132569 -0.0504742 -0.0226402 -0.00102007 -0.00135589 0.00146382 1 63
