stoptorque goal_current current velocity position Fx Fy Fz Mx My Mz counterclock Time
0 0 0 0 3629 0.0360279 0.000833511 -0.0504456 0.00118458 0.00414199 -0.000507429 1 6
0 0 0 0 3629 0.0842743 -0.140772 -0.368324 0.00290811 -0.000451647 0.00228685 1 11
0.00015 0 0 0 3630 0.00977802 0.0332336 -0.0959415 0.000209212 0.00340831 0.000581741 1 15
0 0 0 0 3629 0.131034 -0.139629 -0.374283 0.00212836 0.00178674 0.00150698 1 20
0.00015 0 0 0 3630 0.0423508 -0.0286636 -0.11447 0.00109732 0.00157686 0.00117084 1 24
0 0 0 0 3629 -0.00407219 -0.0244789 -0.0106602 0.000803232 -0.00163942 -0.00110669 1 29
0 0 0 0 3629 0.0875092 -0.0503616 -0.298498 0.00173068 0.0054483 0.00100122 1 33
0 0 0 0 3629 0.017601 0.00200462 -0.00964737 0.000862598 0.00308158 -0.00206451 1 38
0 0 0 0 3629 0.0574179 -0.0943661 -0.322332 0.00125802 0.00041116 0.00122377 1 43
0 0 0 0 3629 0.0124016 0.000961304 -0.069849 0.00216901 0.00264176 0.000180349 1 47
0 0 0 0 3629 0.129651 -0.0844612 -0.391134 0.00106192 0.00258953 0.000982761 1 52
0 0 0 0 3629 -0.00469208 -0.00642014 -0.0611324 0.00106764 0.000672832 0.000568926 1 58
0 0 0 0 3629 -0.0185413 0.00537109 -0.0306015 0.00154984 0.000905238 0.000401065 1 63
0 0 0 0 3629 0.0331583 -0.0928764 -0.00931168 0.00169897 -0.00184793 -0.00158983 1 68
0 0 0 0 3629 0.148379 -0.201069 -0.319071 0.00240457 0.00179508 0.00034599 1 73
0 0 0 0 3629 0.0427542 0.0121059 -0.174137 0.000359178 0.00463807 0.000800744 1 78
0 0 0 0 3629 0.0419655 -0.106234 -0.0399151 0.000822067 -0.00151921 -0.00130296 1 83
0 0 0 0 3629 0.118899 -0.167814 -0.305712 0.00263107 -0.00289388 0.00106627 1 87
0 0 0 0 3629 0.0161076 -0.0137959 0.0593739 0.000806332 0.00297181 -0.00306895 1 91
0 0 0 0 3629 0.0503693 -0.00328064 -0.277 0.000826955 0.00241541 0.00201061 1 96
0 0 0 0 3629 0.0108614 -0.056078 -0.00613213 0.00160098 -0.000823356 -0.000815004 1 100
0 0 0 0 3629 0.083806 -0.072773 -0.324707 0.000762343 0.00466043 0.00136609 1 105
0 0 0 0 3629 -0.0186501 -0.00113106 -0.00281143 0.000916123 0.00369289 -0.00124003 1 110
0 0 0 0 3629 0.0499592 -0.122089 -0.013979 0.00187302 -0.00245395 -0.00120123 1 115
0 0 0 0 3629 0.0909739 -0.165773 -0.308119 0.00130999 -0.00141701 0.000292197 1 119
0 0 0 0 3629 0.0320702 -0.082655 -0.0139294 0.00209272 0.00254112 -0.00202832 1 123
0 0 0 0 3629 0.108686 -0.163725 -0.292269 0.00222349 -0.000682332 -0.000463963 1 128
0 0 0 0 3629 -0.0205803 0.0418911 0.0192814 0.000556946 0.000541583 -0.000413716 1 132
0 0 0 0 3629 0.0994473 -0.212679 -0.116163 0.00292611 -0.000784338 -0.00162044 1 137
